"FSC.A","FSC.Width","SSC.A","B525.FITC.A","R712.APCA700.A","V450.PB.A","Y585.PE.A","Y763.PC7.A","R660.APC.A","Time"
1100000,2108.11,490633,42455.7,16002.1,56431.2,32277,9310.22,8507.22,16.5084
786170,1532.19,500469,56131.2,527.113,70274,37384,5779.67,10674.9,16.5088
1440000,2197.98,816947,48395.7,332.26,94689.5,24557.9,6242.83,4828.33,16.5089
721941,2087.38,519834,51649.6,1489.17,71062.1,44414.8,9808.71,8269.49,16.5146
607962,1475.38,635060,67940.2,385.594,65540.3,52540.2,51449.3,9703.24,16.5194
633067,1386.97,566251,42181.6,197.644,84450.6,23968.5,48893.3,5430.98,16.5213
1340000,2192.6,992163,102292,406.396,95982.7,50572.7,31601.5,10082.5,16.5213
754598,1527.36,440254,43531.7,397.671,59247.4,20792.5,5138.36,7376.42,16.5326
898139,1522.39,762336,38030.4,656585,56952.8,30552.1,-6402.45,4764.18,16.5336
749935,1667.27,687210,47886.9,449093,64344,30413.6,55538.3,5909.59,16.5419
1180000,2304.27,983192,68835,-57.6868,126171,46082.5,71312.3,13343.8,16.5442
636948,1732.79,456500,34804,346.416,64373.8,21456,5513.94,5296.54,16.5523
1510000,1722.96,864525,57206.3,28969.1,71086.6,29586,7467.7,2453.06,16.5598
619624,1652.61,457540,38074.7,49917.3,123166,51298.2,41787,8246.07,16.5815
1130000,2496.94,1e+06,65061.2,34189.9,97421.6,39135.9,9228.64,12731.1,16.5886
772194,1892.67,757341,34079.4,-20.5066,75020.9,24056.9,3416.89,5293.85,16.6443
577573,1599.75,398844,43725.6,15037.3,25792.1,21296.4,8473.62,1412.16,16.6943
579801,1991.53,630071,41325.6,20675.6,28950.1,17274.7,6741.08,696.499,16.6943
663645,2176.27,713837,22722.1,942.507,35168.9,9685.42,5972.66,1003.98,16.7294
1190000,2017.61,730684,26185.5,16218.9,46679.1,15501,9889.6,3982.72,16.7301
787142,1678.56,645980,52224.5,86.4109,95427.8,33121.3,7805.02,6155.17,16.7399
950681,1519.44,803161,37058.4,11501.3,49243.1,20993.6,15162.6,3267.72,16.7451
1230000,2198.71,1090000,63544,917.616,127396,50141.4,8254.93,13847.5,16.7459
