"FSC.A","FSC.Width","SSC.A","B525.FITC.A","R712.APCA700.A","V450.PB.A","Y585.PE.A","Y763.PC7.A","R660.APC.A","Time"
782160,1601.91,568684,43385.5,590.252,115480,34888.2,24597.1,8103.76,1.21738
1850000,2053.77,1270000,77865.1,1704.02,174685,81851.3,23170.4,10607.3,1.21978
1190000,1954.16,987827,76358.8,1279.54,153696,39035.9,45079,11317.3,1.23004
875635,1888.29,598110,26767.8,-278.961,56011.1,22760,3073.38,2434.47,1.23178
815412,1547.39,584084,40289.8,168.342,74404.4,49827.8,7297.68,6776.64,1.23371
898606,2170.34,802985,35482.6,13191,51421.7,23460.8,41221.7,4951.32,1.24318
582905,1599.74,627501,59330.8,967.496,89307,39449.6,23714.5,5066.61,1.24558
955757,2040.21,714584,36739.8,2276.02,82485.8,29772.9,4031.57,2238.24,1.25303
984056,1536.57,1040000,27778.1,37535.2,32462.4,18213.2,5983.4,2839.86,1.26099
1070000,1970.25,1070000,86833.7,444.47,93286.8,45160.8,11407.7,16192.8,1.2696
554164,1625.64,472115,30901.8,526.136,35787,15312.3,5888.9,3387.32,1.27778
907156,2209.08,762916,53466.4,227.731,88407.1,40373.4,14009.6,5842.72,1.28154
828502,2181.75,704580,23044.3,228.56,59343.1,27178.2,8980.71,5397.74,1.28204
1090000,1652.31,960280,21897.5,9129.93,24508.1,12601.5,8458.16,1856.07,1.29594
584028,1481.57,439981,26511.8,-258.663,35723,10732,10823.2,1106.46,1.29825
941048,1731.21,731615,43696.4,6545.45,28812.6,6962.83,1936.22,1652.71,1.30252
924160,1590.85,640879,26925.3,-124.149,68561.9,25125.4,9366.57,4948.63,1.31173
986373,2063.37,844865,62541.4,678.304,147063,43069.1,6743,12759.7,1.31819
783383,1777.64,576844,42456.3,326.623,69397.9,27279.9,5631.91,6517.24,1.32098
721998,1711.81,519878,48581.2,3741.85,29744.4,39486.2,3909.7,2993.3,1.32513
1450000,1911.08,1390000,46198.2,6020.58,37408,12458,2890.71,3565.67,1.32955
1050000,1648.12,891312,68125.1,1628.2,81608.9,77930.2,12343.1,11762.1,1.34586
595005,1553.16,438903,18987.7,-179.734,28232.4,16600.2,5003.53,5025.39,1.36122
818791,1972.39,672894,54134,457.538,68668.7,27652,23579.5,2940.91,1.36335
633398,1626.31,513366,32065.2,139.162,65828.1,25847.8,23492.4,5645.8,1.37459
884017,1434.56,735891,44075.9,1478.83,51965.1,22465.7,21422.2,3191.36,1.37946
601311,1596.44,392798,29137.2,172.617,19896.2,21221.1,6112.51,2626.68,1.38367
1060000,1656.33,746362,65960.2,618.16,105335,42456,59300.9,17573.1,1.38705
785857,1660.11,557838,38547.4,-104.766,61470.9,22031.2,5167.74,4324.14,1.39234
1310000,2423.98,773735,47045.9,1760.53,75986.4,39670.2,4899.29,9763.07,1.42228
762971,1859.98,697375,62354.6,1362.81,125630,50397.9,22449.7,9919.79,1.43718
819192,1652.69,470214,40077.2,209.32,60184.4,21437.6,6034.27,8263.63,1.44013
1800000,2289.96,1250000,52591.2,20942.5,54191.6,13636,1668.37,2746.8,1.45185
1120000,2236.45,1060000,49732.2,26862.9,98047.5,22447.2,7799.64,3956.65,1.46009
721051,1542.56,586782,19847.5,17710.1,31712,17401.1,3845.71,6073.74,1.46583
773748,1647.31,609852,34852.9,167743,19155.3,5440.08,1757.08,2081.41,1.47045
608856,1678.7,476573,33440.4,7159.51,33641.2,51087.4,2993.85,6866.41,1.47213
589185,1422.43,435647,31980,572.196,62266.5,22795,6974.05,4856.98,1.4749
1200000,1571.95,824730,41195.1,493.866,88172,37558.9,11200,6723.28,1.48036
742965,1878.36,659098,40906.2,914.832,55862.1,31868.3,12973.2,4156.27,1.48397
1050000,1665.61,678112,37577.9,6011.65,24104.7,4977.55,108.581,1229.72,1.48724
872452,1518.03,831338,17767.9,789.771,30466.7,11689.9,4127.16,1214.81,1.48778
698215,1841.34,671579,56292.6,-569.137,47550.3,31239.5,23728.4,2001.12,1.51248
1120000,1926.42,965926,58394.9,424.755,44963.5,22542.3,13586.2,2584.54,1.51805
997584,1634.9,860503,76029,1835.91,137480,67650,47293.1,9551.93,1.5202
774715,1569.66,646812,45896.2,4243.69,32042.7,29711,2917.53,2216.78,1.53422
640542,1798.8,635049,24485.3,169.024,86681.6,44533.1,8877.64,5542.99,1.54716
748291,1855.4,737607,32665.9,-643.884,82276.3,25815.7,15381.7,2272.87,1.54883
770146,1553.96,537354,14343.6,10527.9,16927.9,4184.74,1177.5,991.233,1.55316
687894,1714.34,440358,48195,1048.35,62580.3,26930,5857.74,6229.01,1.55696
636211,1556.39,498643,29272.5,1524.03,42295.6,21210.9,8943.21,4144.96,1.56562
616110,1846.67,515041,38517,4453.69,30759.6,28986,4371.18,5310.32,1.57114
673019,1651.39,457646,31413.9,-261.619,72098.3,26135.9,2376.01,6452.56,1.5718
821225,1721.31,587299,38215.7,-479.294,70590.3,30347.8,10610.9,7961.99,1.57188
587708,1651.3,382392,27092.8,705.755,35805.8,19190.8,5060.05,4971.94,1.57337
876553,1899.97,837203,37918.5,4997.14,58767.8,42879.2,7200.7,5047.92,1.58047
698121,1430.85,411382,32299.4,11058.8,25429.7,21829.2,4623.74,3167.46,1.58121
973221,1589.3,866792,35937.9,-577.35,75159,40875.6,31256.2,5063.31,1.58787
661083,1406.37,397098,27365.6,589.912,35598.8,36803.7,5097.91,4592.78,1.59076
702872,1789.44,706698,24004.1,2219.42,27216.1,8033.39,8817.1,1004.85,1.59271
758638,1470.83,510668,28107.8,-426.111,60029.9,25264,19570.5,3003.22,1.59359
738693,1734.59,530058,31531.4,519.021,56235,53673.8,22082.3,5880.89,1.60049
1320000,2635.8,1030000,53090.9,4811.46,38331.1,15576.2,6510.58,2602.62,1.60276
825315,1516.88,600963,35312.6,444.716,47973.6,22658.4,5327.28,4055.9,1.62122
529464,1574.76,514269,20735.2,321.091,32714.2,14749.8,4189.38,1490.56,1.62198
670653,1409.53,680715,12451.6,122305,14547.5,3883.78,-3016.93,183.403,1.6224
626790,1658.41,701538,26622.7,-88.2809,38608.5,14338.5,10628.3,1578.35,1.63145
