"FSC-A","FSC-Width","SSC-A","R712-APCA700-A","V450-PB-A","Y585-PE-A","Y610-mCHERRY-A","Y763-PC7-A","R660-APC-A","Time"
503835,1959.73,157223,17199.6,16956.8,29166,103288,33548.9,28325.1,3.98004
472005,1822.74,125470,15004.4,18595,44352,88541.2,23376.2,24085.4,3.98501
901200,2761.77,233685,20880.4,54480.9,121866,203070,53826.8,30219.9,3.9917
416410,1601.67,181505,3609.9,10329.9,6562.2,10092.8,6181.3,3461.4,4.01872
450406,1581.19,77167.4,8521.9,14197.6,20776.8,48779.6,36591.2,13893.9,4.05023
351814,1439.37,76258,7665.9,13476.4,27285.1,47289.2,13013,10510.4,4.05042
550047,1953.93,185530,19027,33944,45771.7,113211,34527.5,28505.5,4.05638
450674,1531.56,166093,15561.6,47572.8,52317,125165,39512.4,21731.1,4.0564
2.33825e+06,6127.46,789600,71402.4,162751,362298,648317,173645,105977,4.08947
447066,1658.34,167543,5588.4,7748.9,6671.7,10993.3,5115.8,3785.9,4.13133
485408,1704.12,181082,10849.9,24550.6,49391.8,79126.1,32303.2,18123.9,4.15239
352367,1436.54,117871,12496.9,24321.4,29705.6,68012.7,20849.5,16529.4,4.15821
592229,2145.21,216212,15313.5,21602,26956.7,57169.1,28343.5,17102,4.15885
281947,1143.72,89255.9,8274.1,10345.8,19133.5,40223.3,39614.9,10309.6,4.16973
589850,1889.65,178948,22921.4,45790,51745.5,145744,49072.2,36902.9,4.17378
592308,1885.02,285450,11712.2,20336.7,53281.5,80629.8,32660,16593.9,4.20395
496819,1648.81,178237,19373.7,34964.7,40685.6,111981,41131,34948.1,4.23429
429693,1588.74,148457,8634,9496.3,21134.9,43451.5,12618.5,14041.6,4.24677
557645,1924.88,284616,13291.9,18182.9,22119.2,61141.8,24806.8,15621.4,4.29091
1.18831e+06,3998.95,498477,47788.9,120145,140740,351269,136185,65346.4,4.29626
663360,2263.36,302932,10446.4,19166.4,30207.1,84235.7,25410,12164.9,4.29634
764042,2254.17,671458,21384.5,34170,68268.2,130554,43849.5,27707.5,4.3007
419410,1473.11,123356,7339.6,8569.8,20053,44584.3,13843.9,5148.6,4.33519
477886,1713.62,116040,5762.9,9903,20885.5,43107.2,19342.2,9867.4,4.33848
