"FSC-A","FSC-Width","SSC-A","B525-FITC-A","R712-APCA700-A","V450-PB-A","B690-PC5.5-A","Y585-PE-A","Y610-mCHERRY-A","Y763-PC7-A","R660-APC-A","Time"
1.04925e+06,1533.88,1.25026e+06,360.016,196.874,7415.54,626.395,290.669,-74.6977,-224.451,265.489,62.2846
963490,1530.49,519323,67250.3,-29.6087,67133.9,1739.9,45839.8,-85.4372,8266.31,4422.04,62.3052
1.41839e+06,1918.1,1.03448e+06,93584.2,-134.139,116295,1759.08,80011.3,100.439,24447.6,31001.4,62.3064
929279,1559.6,581235,110770,612.773,71921.6,36.908,44922.4,-72.0898,18862.5,11537.5,62.312
992811,1811.36,728681,50591.3,536.249,125979,620.765,32172.7,-77.535,8716.71,14075.8,62.3244
1.00344e+06,1726.04,857826,94124.1,2064.68,174227,-2106.58,137706,464.841,280954,18830.6,62.3282
139461,1080.5,77222.7,-103.905,157.961,7506.72,-388.504,319.87,43.3786,349.801,69.4316,62.3466
860086,1910.84,574808,58655.6,474.458,54372.7,85.8037,37797.2,62.8205,7803.6,10739.6,62.3542
78512.7,950.58,16332,-18.7692,40.0997,4544.64,-35.4267,221.301,44.5604,-92.9211,75.4456,62.3637
108110,1030.23,76174.6,65.2491,-47.0773,2114.18,523.854,313.693,5.96489,-60.8399,102.455,62.3653
305628,1207.57,229908,-57.4975,-58.7299,32704.6,-255.762,409.973,91.1626,-42.197,164.142,62.368
826996,2060.97,510044,89843.9,714.309,65491.2,117.861,31200.3,50.1732,16005.3,7089.42,62.3682
883097,1792.52,481982,54531.3,408.052,83372,523.06,27653.4,69.3849,14917.2,10944.3,62.374
142505,1189.86,91556,3315.97,1.91211,5159.88,838.048,961.651,-94.7202,-106.001,-85.4778,62.38
148501,1063.8,85100.3,67.7579,14.49,2632.55,21.0172,402.072,55.0551,-199.067,-40.7346,62.3877
1.43694e+06,1971.78,972164,78672.2,378.336,116143,792.354,49539.6,98.7401,19001.4,27749.7,62.3929
1.74206e+06,1764.95,1.2653e+06,116676,1050.45,129329,1412.26,93791,2.01108,27983.3,30232.4,62.4072
59874.3,817.829,16896.1,36.5454,-134.574,2041.68,32.9999,-25.7411,4.13171,-80.4697,48.7318,62.4101
137358,1099.69,31312.4,114.376,27.9424,1509.41,194.8,-237.992,-64.6444,32.3242,23.8808,62.4161
1.03757e+06,2100.9,689882,94225.5,817.333,132702,442.762,63311.4,-68.4987,12781.7,12947.3,62.4283
1.12094e+06,1752.48,580544,57998.3,755.047,59665,317.462,80568.4,-26.6505,9605.19,20403.7,62.435
943952,1895.01,677493,81703.6,-199.536,80885.1,1194.11,37409,174.892,10260.7,12809.3,62.4534
813534,1803.06,542703,1788,7368.71,12745.5,1317.61,865.289,-56.2602,-236.449,327.985,62.4549
955100,2011.23,707615,141425,651.002,79172.1,124.314,39717.1,184.719,16284.1,18335.5,62.4568
1.00157e+06,1498.32,664192,60750.1,18.5096,75510.4,1393.19,30110.3,-19.8334,21446.3,16540.7,62.4621
87504.4,1009.78,24461.6,129.05,143.361,49.5347,-125.433,233.17,51.0229,27.7458,8.26319,62.4683
269383,1117.23,63180.8,156.898,79.8298,13323.5,402.191,-83.3885,-6.84378,-440.061,93.9889,62.4697
1.12872e+06,2181.5,904396,97456.3,126.717,114624,907.925,58191.3,38.039,15835.2,30760.4,62.4706
844109,1640.64,442691,61759.7,-99.4592,88206.2,1810.6,26867.7,-163.078,11998.3,9780.18,62.4762
1.16791e+06,1657.61,756638,39326.3,-370.954,56066.6,2504.08,17553.3,126.433,5259.89,13372.9,62.479
5.00298e+06,3019.8,4.16548e+06,236800,3772.78,284753,-1230.96,215866,762.208,151883,107431,62.4821
1.07938e+06,2489.2,901247,97768.3,420.158,90810.4,639.409,63157.5,-36.0265,18265.7,24203.6,62.4928
743209,2260.39,711134,21019.7,600.355,22770.6,1127.06,10265.9,94.722,2795.91,1059.37,62.5019
2.19205e+06,3521.15,1.54718e+06,135750,760.935,142070,508.429,82829.9,117.143,61013.8,30979.9,62.513
1.15247e+06,2611.42,839855,104394,-691.228,147767,2071.94,59531.8,28.757,22501.5,18583,62.514
873152,1753.43,531297,69515,246.494,70056.1,1785.78,48014.1,223.839,14813.4,13603.1,62.5155
1.01349e+06,1875.28,600100,75734.8,-54.3282,84857.1,642.767,42132.5,-94.0232,9662.94,15777.9,62.5187
529400,1450.32,1.76811e+06,2214.68,-328.039,21836.7,925.405,1019.21,94.9008,-19.4441,646.692,62.5207
917513,2202.13,669184,70942.7,-66.2242,81828.1,1719.16,37967.3,-142.769,24168.4,13558.9,62.5228
145304,1073.59,63879.6,-303.186,115.198,6658.01,-351.077,69.8135,38.1423,293.492,45.1135,62.5263
1.32211e+06,3405.31,1.35596e+06,128804,1649.56,172800,809.017,66709.8,-60.3454,36493.7,11065.9,62.5266
1.38376e+06,1699.63,798690,70623.6,262.779,98161.7,1071.96,49031.8,14.3213,13666,11625.8,62.5286
615848,1423.77,347364,61056.6,108.775,45926.2,187.661,33209.5,76.9623,9527.22,6639.15,62.5348
2.16619e+06,3205.76,1.51245e+06,136350,1053.28,212714,588.427,87294.1,82.6831,45008.2,30711,62.5429
807250,1611.6,542455,63706.6,-425.016,53337.7,1607.92,38339.4,54.9908,13502.6,8714.37,62.5439
1.02462e+06,1787.06,628434,52397.9,512.323,80943.7,1235.11,38401.2,126.948,26951.3,10657.7,62.548
81472.2,973.89,26952.1,-16.2081,69.6402,2632.14,114.091,-15.0738,-42.4907,205.572,-45.5576,62.5538
116451,1026.49,47967.7,13.6426,74.6317,3692.84,-281.114,139.482,46.5185,130.335,-110.909,62.5617
72030.5,957.209,29566.7,8.73809,-96.1435,2548.58,137.378,152.531,1.61309,24.936,-53.8338,62.5647
1.97188e+06,3882.79,1.49245e+06,166830,696.395,189371,1403.54,121458,201.233,221347,28172.5,62.57
2.29873e+06,4140.04,1.93968e+06,143360,1391.5,252017,812.995,134822,130.204,31344.9,24939.7,62.574
1.97458e+06,2881.71,1.39199e+06,126559,754.591,187818,1679.83,96225.3,349.499,41494.6,29935.3,62.5846
976014,1902.13,697643,100586,730.844,123369,717.056,56017.9,64.9153,15412.6,15540.9,62.5868
875767,1589.82,625998,47289.2,222.997,50837.6,760.569,38335.1,-41.0119,13121.2,7639.48,62.588
788272,1578.98,590050,1393.29,4638.65,12327,1100.48,1150.23,-48.9793,83.821,589.036,62.5963
1.08925e+06,1751.92,932891,64677.6,928.617,137771,299.937,84069.8,312.655,39880.1,8144.14,62.6047
75127.9,989.53,16647.3,1671.25,-4.18161,1891.3,93.7058,777.461,-6.29843,47.3519,162.521,62.6052
612282,2296.48,580441,87819.4,675.083,55395.8,82.6931,37871.9,-26.0896,19187.7,3715.89,62.6088
637858,1389.76,721316,43.5291,361.643,3078.73,-397.827,221.628,44.3247,469.287,96.3859,62.6101
92791.2,985.904,106133,-60.3393,209.277,3826.71,-184.13,322.426,85.792,-42.2925,-86.7443,62.6174
422311,2227.36,210751,-58.281,-256.903,3736.96,1466.93,-92.3987,-97.7349,223.432,397.828,62.6361
601172,1537.34,505331,49997.7,98.1067,49881.2,1007.03,28503.6,-74.1421,28079.2,2643.02,62.6433
1.41759e+06,1931.53,797527,79338.7,510.888,92048.2,1191.09,49890.2,66.0502,39662.2,21492.9,62.6488
136932,1089.8,72514.1,-66.8976,-91.4186,9989.16,198.036,9.53487,-16.2279,-257.806,80.094,62.6545
1.6174e+06,1996.23,1.02843e+06,127909,1348.65,131092,-545.161,103293,124.327,27315.6,22867.8,62.6582
644758,1605.62,370030,60667.1,552.82,47762.9,-2.86966,50122.2,-34.9526,8975.28,10017.7,62.6608
3.4498e+06,5155.92,2.59264e+06,238439,1323.82,467521,2422.08,221890,7.76852,69007.4,67096.3,62.662
67408.4,891.247,47096.6,-52.6832,-14.4226,-154.833,53.7338,667.341,159.858,188.231,137.817,62.6679
1.02906e+06,2196.03,703829,92643.3,158.946,81764,1053.03,38964.7,81.1841,17258.4,12289.8,62.6822
141746,1099.54,108769,86.0158,116.067,9610.58,-150.817,232.712,49.3853,46.8238,48.7404,62.687
783661,1756.29,480653,58142.1,604.92,57291.6,492.104,28951.6,-106.58,10350.5,14869.5,62.6884
53688.9,800.294,39208.4,-60.485,145.456,-796.217,-299.432,336.387,99.5171,-6.00932,-8.94787,62.693
996926,2282.23,593608,67123.7,105.729,64172.2,418.69,32129.9,159.66,14084,17290.1,62.6959
469566,1721.35,540368,27420.5,910.245,30716.4,245.356,13871.4,47.9161,10514.4,2089.52,62.697
712465,1636.47,479545,45567.7,126.512,70357.2,596.27,30728.2,-13.814,15639,14325.5,62.6991
1.00818e+06,2016.64,843918,62335.6,-128.895,44815.7,726.161,50342.2,134.785,35823.6,23549.6,62.7104
1.04019e+06,1824.54,560659,74575.9,248.656,68790.2,683.958,40517.3,-241.035,11400.1,11884.7,62.7106
9.17031e+06,6234.03,7.42564e+06,520702,5479.05,967668,3728.21,373017,1105.71,145827,102913,62.7149
789753,1545.13,473624,55937.4,618.255,52818.9,460.439,43344.9,-33.23,9310.57,13746.5,62.7154
91786.2,1026.8,26670.8,71.1818,-77.053,2815.96,206.796,207.234,28.0019,-69.4281,117.922,62.7156
147228,1071.24,90266.9,65.2342,-99.744,7719.53,135.6,-33.1831,5.86357,-30.6428,159.974,62.7298
74003.7,915.56,13645.5,48.354,126.482,4321.46,126.448,-190.386,-52.3058,-75.8405,74.4865,62.7317
2.00078e+06,2885.41,1.28177e+06,153253,2153.35,185510,-652.808,95762.1,106.465,36609.6,45263.4,62.7357
117760,1043.13,76863.6,178.014,184.145,5398.14,-16.2974,-88.4874,-59.5135,257.521,-10.8241,62.7386
525265,1617.17,400629,72133.2,831.322,57889.2,-117.068,29668.6,-11.0786,11127.2,2093.56,62.7433
755014,1477.52,540965,56800.1,-133.629,56368.5,977.626,28414.8,-124.745,8996.96,10268.4,62.7449
172147,1088.73,63725.6,-25.0752,57.4658,8792.6,62.1906,-49.4159,-9.49255,-25.638,-96.6008,62.769
405642,1466.14,980609,1689.62,-90.8441,10910.2,535.466,5.95232,-43.9533,-107.008,654.165,62.7937
1.31304e+06,1819.14,1.03897e+06,121464,1356.22,121628,-58.6759,82642.7,30.2137,26356.1,41818.7,62.795
962822,1642.12,608951,62907.4,689.996,105037,156.251,44786.4,53.0909,11382,17639.5,62.7951
582690,1398.78,325025,66301.8,613.943,72417.4,-388.48,29272,20.4085,11168.1,21747.6,62.7991
829052,1390.06,2.55056e+06,247.579,-194.556,7480.64,300.313,-136.149,-69.9113,0.519976,272.558,62.8006
123982,1081.93,77442.2,168.462,-117.011,1600.43,264.441,109.895,-14.8562,-150.816,257.537,62.8153
1.03651e+06,1737,662023,77017.2,-287.839,84202.4,1655.22,43186.8,-182.243,28518.6,11901.6,62.8172
270754,1236.41,968500,40.4592,-242.433,1999.5,233.562,54.6881,29.3136,-145.198,144.179,62.8268
216779,1186.76,75451.5,25265.7,41.9405,8670.04,-174.317,5770.02,147.808,2663.27,315.66,62.83
613025,1765.97,455663,51389.1,105.443,51008.5,-5.72209,29697,129.683,7574.69,6924.01,62.8357
780122,2013.71,837330,62128.5,786.06,82022,815.732,38495.8,31.1951,17417.2,3289.36,62.8489
557815,1980.04,865461,18897.4,970.267,30874.5,782.651,11148.7,30.5544,2296.07,1418.03,62.8495
87550.5,988.393,38842.8,91.1141,-41.5551,3748.24,222.076,-294.013,-31.3732,-237.922,96.1705,62.856
915813,2018.32,570400,76397.1,638.836,84190.8,391.942,51988.9,2.29992,16615.3,10797.7,62.8577
1.0846e+06,2107.04,781074,49169.7,519.877,86816.2,789.824,29517.6,-53.657,26219.9,16871.6,62.8605
1.00071e+06,2544.5,621627,56645.9,-258.122,81722.2,1214.2,37557.5,-98.5221,17845.4,13405.2,62.8624
1.02826e+06,2346.88,843280,95586.4,572.595,122986,679.126,48473.3,-23.1524,19825.4,13223.6,62.8699
73024.7,894.286,23030.5,31.0288,86.733,4181.84,-96.6106,-8.65986,9.93721,31.5852,-37.2944,62.8707
237192,1166.59,90747.5,175.757,-438.763,2693.37,735.68,-619.676,-147.367,-48.5616,199.76,62.8709
1.21345e+06,1925.8,888712,112405,560.714,119277,465.809,68441.6,136.133,20958,21888,62.8721
412783,1243.79,157606,245.157,441.874,26908.5,-4.26659,268.838,94.7493,-7.77429,-229.067,62.8722
1.83877e+06,2414.64,1.66638e+06,122285,1333.07,226159,291.613,93818.9,185.376,32495.2,24894.7,62.879
790866,1478.49,587333,51436.8,783.326,69524.8,-98.7489,36038.2,164.127,12853.1,16010,62.8835
1.17253e+06,1936.35,898794,91465.8,265.86,94550.4,1093.54,42532.7,35.0938,9986.78,18880,62.8836
6.17405e+06,4753.35,3.9679e+06,318306,2848.86,487897,3173.63,207237,349.116,76097.3,68512.3,62.8855
103277,1010.27,61486.2,-18.1767,52.6523,4088.18,-193.927,287.693,39.7248,25.7787,-93.6192,62.9006
838341,1654.94,472745,66829.4,218.697,80737.7,811.139,41928.9,-11.6541,12703.5,9741.81,62.9039
870584,1962.33,569107,51010.3,-939.519,55506.1,1561.41,30337.5,-102.818,11154.1,15597.2,62.9083
76812.3,959.026,22173.6,42.6199,73.0594,3398.43,-20.1631,309.599,60.5887,-358.195,-111.77,62.9117
674588,1404.82,375834,74851.9,509.329,56424.7,-61.4662,46778.6,-6.46601,9380.12,8039.87,62.9216
89622.9,999.618,19017.6,52.3222,120.393,5186.91,-2.04173,297.73,38.24,-248.737,-100.117,62.927
917150,1798.55,569874,62013.6,593.129,75286.6,720.566,42899.9,20.9398,13326.7,12464.8,62.9273
387007,1313.73,370196,479.939,2078.06,5167.27,1054.05,1452.43,140.802,-474.966,112.975,62.946
1.00265e+06,1846.93,551872,91657.6,109.935,66957,905.1,43260.9,13.8593,9956.2,12011.6,62.9761
67737.4,897.457,28525.4,80.8918,-136.163,3299.77,74.7609,-214.222,-47.7709,35.8455,12.0478,62.9993
270507,1490.97,290092,6734.07,239.625,6975.34,212.423,4511.98,35.6838,898.814,410.246,63.006
601171,2025.32,679316,11505.6,-479.029,23347.1,1914.06,9759.98,44.2435,1734.26,811.983,63.0096
169504,1113.66,100735,-37.3908,-308.245,7423.1,202.108,374.959,105.139,-226.965,134.105,63.0261
1.43057e+06,2262.3,1.11081e+06,106888,-7.67724,199342,723.196,69593.8,27.1816,18698.3,25658.5,63.031
100961,984.826,26064.2,13.04,63.4526,4894,-48.8858,67.2654,34.7349,-21.9834,223.922,63.0324
1.08122e+06,1852.47,506192,77781.8,-361.715,78423.2,1800.99,43323.7,19.0281,9239.44,12077.8,63.0372
453112,1397.68,461993,119.917,-159.134,14635.6,529.675,-300.487,-92.0374,-222.768,123.313,63.047
1.05112e+06,1812.72,634812,65324.4,-3.72699,94970.4,1135.38,36311.8,146.377,11605.3,12424.7,63.0501
104478,1043.15,101418,386.289,-747.099,4450.51,1573.84,63.935,-63.4812,-494.16,206.588,63.0505
109770,1021.34,185429,-64.1517,148.223,5787.42,-184.727,15.7036,2.71503,-66.3529,9.41582,63.0597
610859,1322.47,981917,170.305,-57.2146,27462.8,280.346,-60.3282,-4.63769,-68.7826,-15.51,63.0858
2.56158e+06,3108.39,2.3468e+06,169046,899.149,329479,3652.87,120486,95.6328,39741.5,47653.5,63.0952
630604,1579.31,453160,20990.5,29.6028,49847.1,898.489,26670.4,-24.9585,8080.63,6809.79,63.0987
826829,1696.11,648051,27150.3,-166.164,46917.4,1522.39,26821.9,43.6386,13917.2,5185.14,63.103
1.17678e+06,1921.97,912937,76431.5,1210.13,82144.9,723.742,40496.6,-14.7597,24642.5,30213.7,63.1213
686414,1505.37,394771,51699.8,519.518,18675.3,-258.856,13352.9,123.362,7585.64,14066.5,63.1353
784169,1904.08,534891,55049,405.704,70787.2,573.742,38124.8,31.4493,13924.2,13643,63.1375
1.08768e+06,1656.1,651394,57990.6,397.44,84665.7,426.046,29206.8,8.85991,11599.7,21524.8,63.1426
77262.7,1001.47,26572.2,21981.8,-60.0566,8960.34,64.7788,6188.18,-37.8734,2162.99,414.375,63.1469
1.17973e+06,2051.7,663314,77886.5,383.775,90077.6,928.486,32269.4,45.3268,14237.3,6966.67,63.1497
67600.4,913.513,16484.4,53.5457,56.8159,2566.14,-157.259,163.84,50.1473,44.3836,-189.093,63.1525
1.21514e+06,1635.97,892036,112953,470.18,131538,804.539,52690.5,58.9742,16142.6,13853.4,63.1555
2.00071e+06,2866.7,1.40178e+06,141452,317.001,182803,2940.45,80388.8,199.427,37022.5,24495.9,63.1573
2.80177e+06,3109.76,6.50332e+06,73344.7,420.542,118854,997.052,46159.6,190.247,13953.7,15942.4,63.1601
910504,2010.67,670477,57072.1,216.234,87358.9,529.153,40979.1,-109.66,17520.5,15330.3,63.1622
326074,1291.34,283403,6141.71,214.484,10419.6,2694.39,1954.43,58.1389,356.681,2430.03,63.1626
1.19382e+06,2699.95,858809,90908.6,-5.75242,85647.2,1210.98,95580.5,-55.8622,14510.6,25795.3,63.1643
652302,1618.58,471200,60243.8,418.075,58443.3,-432.138,38715.8,-4.18886,8002.17,16849.1,63.1713
965401,1693.43,670454,73808.1,194.259,83367.6,1054.04,50024.3,78.1855,19521.4,12592.3,63.1844
993633,1606.3,846017,75998.5,717.009,81570.6,802.524,49533.5,73.7577,42314.7,22956.3,63.1954
5.34418e+06,3178.25,5.84009e+06,177604,-789.237,298364,10209.5,170297,456.325,55568.6,59806.6,63.1985
879765,2309.66,576925,41393.9,-140.57,65960,1058.03,33384.1,5.81495,8716.75,7567.58,63.1991
1.07344e+06,1741.12,684331,57374.7,-698.293,94644,2292.89,37084.1,-223.476,16429.3,12009.4,63.1997
1.07221e+06,2322.32,770395,62338.2,-114.272,79621.6,1406.5,34419.5,33.7198,14698.6,11146.5,63.2053
730823,1752.54,411019,65968.7,135.894,61148.7,255.323,50851,80.1284,10469.2,19462.1,63.2061
1.70381e+06,1925.2,1.36335e+06,81065.6,1760.78,172563,804.439,70659,130.057,40282.8,18955.6,63.2079
76300.3,921.532,43756.8,84.6492,-110.203,3588.55,158.49,28.803,-17.3922,-253.348,-29.8985,63.2124
590713,1542.77,390243,28385.9,-275.942,43592.6,1027.52,30182,16.9671,11081.4,11628.5,63.2248
607710,1443.63,530740,13277.7,246.635,18772.1,511.679,9669.93,179.559,1625.53,491.667,63.2255
382760,1683.09,464819,8274.32,-254.443,18142.2,1728.59,6165.74,-42.9071,661.662,563.394,63.2349
1.07952e+06,2320.31,658785,53942.3,377.424,75665.3,1586.73,38362.6,-54.4122,10215.6,7432.98,63.2392
1.20003e+06,1539.95,528875,69240.9,981.634,85705.9,171.782,58018.3,213.702,13506.6,17662.5,63.2443
2.04559e+06,2875.09,1.69537e+06,136037,1917.3,195366,1203.38,108888,275.632,37508.8,35271.7,63.2511
139827,1146.41,67209.6,2594.12,-77.1377,1850.09,-60.6018,3017.5,139.854,-156.612,54.7824,63.2627
1.11295e+06,1573.51,670604,79735.8,-83.9154,108799,1321.99,41636.9,-7.61842,8237.26,12866.8,63.2636
563303,1407.65,413074,35255.4,-409.712,37851,1461.49,10604.4,19.231,34096.5,3658.07,63.2639
1.23265e+06,1722.06,610683,64508.1,-150.989,55282.9,1511.87,47840.9,-32.5592,13135.8,17931.4,63.2666
851126,1602.38,588559,79979,664.416,83457.9,177.563,46898.1,-26.5934,15813.1,19823.2,63.2701
1.10831e+06,1867.85,627604,78534.4,298.19,90537.1,708.064,39652.6,8.91815,24139.3,21629.2,63.2725
1.36731e+06,2833.21,913689,62709,-82.1855,87941.7,1660.22,36965,187.351,11537.4,6159.62,63.2827
954617,1593.35,521730,74255,14.178,87175.6,894.16,43283.4,151.905,9180.41,12367.9,63.2867
68517.3,931.313,61847.7,2046.28,54.5379,1068.03,13.8688,971.879,30.6481,183.813,-53.3072,63.2959
617142,1682.8,513916,47401.7,697.757,54340.4,144.248,27143.9,127.834,16842.5,3698.77,63.2988
709212,1455.28,382121,50368,-74.163,45395.5,571.027,31928.7,70.0555,9122.46,7888.92,63.3106
1.13001e+06,2019.9,578517,84144.5,-107.665,89477.3,1105.75,35178.9,158.944,24705.8,17246.8,63.3113
1.42583e+06,2409.9,875002,126187,1075.67,115493,604.861,54089.9,172.021,11801.7,26937.9,63.33
730531,1592.14,400599,23006.4,50.8685,44333.8,1065.39,20813.2,-95.1426,13113.6,4790.67,63.3324
106200,1016.19,31240.4,-32.1803,-9.65495,4393.29,22.5083,35.6952,14.0362,97.0418,-19.8945,63.3356
2.67602e+06,3181.45,1.7666e+06,126064,1643.47,159235,2280.71,87867.7,391.588,30263.9,23032.3,63.336
1.43547e+06,1835.06,858113,94966.4,-668.553,125604,2817.72,41945.8,81.875,12528.8,17625,63.3368
544757,1554.5,2.59283e+06,-34.726,-339.976,7501.79,448.904,229.64,-23.5695,-378.952,358.473,63.3382
884054,2846.69,864427,131382,443.524,153583,456.349,66568.6,-15.7608,20401.8,26752.9,63.3405
2.03307e+06,3352.48,1.23022e+06,166348,924.583,171386,1288.39,96687.7,-22.0667,20063.9,22077.5,63.3527
989242,1724.73,647702,84107.7,-416.441,74810.8,2175.29,29345,-103.385,15146.8,8390.78,63.3629
1.30508e+06,1711.06,663359,116073,873.052,95885.4,-105.804,52906.4,37.4634,16136.1,19956.7,63.3698
1.19146e+06,2503.32,810810,96053.2,1663.14,129675,-990.348,87815.4,152.255,103966,20070.4,63.3767
2.4838e+06,3156.97,1.90389e+06,195962,1806.87,286559,-349.011,146205,299.197,51754.7,44695.5,63.3859
1.18569e+06,1573.86,532122,58707.3,-295.78,65594.2,1595.53,46902.8,204.203,10775.5,13473.2,63.4022
452955,1815.28,493129,15884.4,446.493,20840.3,447.228,10053.6,109.423,5620.05,950.773,63.4128
681637,1410.25,707312,13631.8,-968.36,31626.1,4041.03,8157.49,33.0112,-46.0737,797.743,63.4217
944078,1992.51,790387,47245.4,726.037,89646,812.214,39336.7,6.82603,16095.1,19242.7,63.4268
1.66579e+06,3034.87,1.21728e+06,162638,1276.14,189414,655.782,75164.7,-48.0222,43530.4,30738.8,63.4323
86732.9,977.951,48403.5,25.8203,-84.1433,5018.21,19.908,147.649,48.1373,-79.386,30.3327,63.4449
127310,1077.97,40306.4,44.8707,-139.026,1112.43,336.518,-78.3327,-28.4839,-148.499,-34.9585,63.4495
1.31277e+06,2339.9,1.12819e+06,104613,568.286,173796,1280.59,72163.3,58.5558,24619.7,15259.1,63.4551
94478.5,994.92,69176,47.0803,-157.359,1537.72,349.07,131.468,-13.2899,173.962,-5.54884,63.4566
603808,1496.66,471469,64146.3,455.578,59703.5,-75.1628,55785.9,16.6712,18210.2,10970.9,63.4865
57389.7,782.633,32478.9,72.9918,84.7961,347.484,-86.0089,-40.8449,-8.30246,68.3283,107.444,63.4948
114808,1040.53,53512.1,29.4415,-135.288,6207.83,151.57,-87.0199,-15.4365,-208.86,149.964,63.5167
576024,1653.98,455763,53064.2,382.06,42959,900.227,21978.6,-45.7224,14209.8,1648.55,63.5204
581503,1630.39,453197,63327.4,196.805,50594.8,322.043,27445.5,160.444,43741.5,5047.01,63.5215
1.15742e+06,2455,967237,97479.8,216.749,124483,863.296,53788.6,50.7421,58940.5,13927.3,63.5303
1.35049e+06,2536.36,1.09281e+06,105295,757.534,135715,1160.68,76680.2,-65.8827,18790.8,21297.1,63.559
1.22927e+06,2673.29,779243,64732.1,718.26,66055.5,506.441,38797.4,145.9,9447.26,15745.1,63.5769
887389,1740.03,824804,45215.7,424.155,62279.1,1567.99,23459.6,72.8192,9394.54,2982.82,63.5827
1.19871e+06,2016.1,742710,68452.1,-282.248,63057.5,2185.68,29878.7,-52.4837,13957.5,11447.8,63.5859
2.27313e+06,2445.87,1.87656e+06,155420,2619.2,205406,-646.259,132755,277.022,51867,42700.7,63.5959
796448,2532.74,777012,99030.2,314.135,108548,835.194,59561.9,200.005,18574.3,11224.4,63.6005
932258,1844.03,669065,62544.4,45.7625,85799,768.303,31844.7,95.9902,16790.4,14664.7,63.6069
1.16078e+06,1622.97,665285,114321,-405.968,90574.6,1381.62,55983.3,28.6135,21703.2,20538.8,63.6117
794976,1468.08,527876,70896.6,557.286,74009.1,506.474,45684.7,5.79545,15554.4,12964.9,63.6117
350645,1265.58,134679,17391.8,-397.934,8054.59,1042.08,5776.19,-19.8361,1219.7,575.308,63.6164
1.09229e+06,1898.12,493897,38363.3,-206.183,57990.6,1321.96,24692.3,73.8043,12166.3,4346.8,63.6187
117507,1023.12,36275.2,-45.0311,189.065,7468.4,-237.532,176.751,49.4819,49.0383,-159.872,63.6408
178041,1103.97,310303,-203.807,-17.2085,821.232,165.94,311.478,65.5408,-227.402,43.8549,63.6444
141524,1067.1,128679,105.547,-20.788,6961.97,-22.6831,-82.8315,6.60472,548.832,-37.0848,63.6465
109436,1009.72,224890,-43.3202,169.899,668.8,-81.4675,-84.7527,3.86994,-40.1223,-52.0973,63.6518
443454,1621.22,308432,18890.9,320.233,25101.6,479.041,10573.1,-21.6268,7347.08,1110.86,63.663
58712.8,817.485,15064.4,98.0361,-124.088,3667.2,195.285,-288.852,-77.281,102.963,4.48639,63.6688
638790,2102.63,587217,50378.6,0.452828,77363.7,513.815,34386.2,-23.7671,12965.2,5188.66,63.6879
