FSC-A,FSC-H,SSC-A,SSC-B-A,SSC-B-H,SSC-H,Comp-AF594-A,Comp-Alexa Fluor 647-A,Comp-Dylight 680-A,Comp-PE-Cy7-A,Comp-PerCP-eFluor 710-A,Comp-eFluor 450-A
934300,521600,230620,1357450,733109,125544,17016.7,3513.36,5576.49,-22.6074,5145.86,13954
865122,584505,419941,3407150,2236310,278518,11625.2,4386.84,6617.53,944.557,15624.9,2582.03
1046880,555331,336209,1726260,1096440,213198,5903.96,10143.9,2800.87,249.109,3720.74,13912.3
612397,351783,208437,1619180,1063440,137416,4703.37,8768.96,1843.73,189.449,3648.52,9708.4
571769,357584,210739,1296730,897225,144003,8751.82,6757,2617.48,-57.0682,4242.9,13542.3
995609,511472,533944,3091280,1866750,323671,7109.63,7360.31,3047.46,52.7337,2543.34,27343.1
648491,366558,228637,1394450,810660,130926,3676.81,4379.79,1383.17,2.3641,3544.62,7989.93
928097,467752,211102,971792,532422,112107,7753.51,2252.65,1460.6,-111.036,2464.41,10736.5
579076,393542,279353,2725600,1697200,179017,6473.9,8860.48,3317.34,321.765,3313.42,27237.5
588549,334460,251629,2198600,1155640,133419,8100.05,5190.04,34567.2,1048.17,4499.68,8972.14
1107900,606604,658490,4014760,2454520,410478,8321.64,5624.22,4177.21,-146.432,3670.24,31570.8
679620,420292,317835,1674070,1158100,218954,5541.51,5019.52,2473.93,268.881,4082.23,35686.4
850876,502998,305803,1300230,808621,194126,6786.96,7067.47,2649.71,-221.809,5452.37,18384.2
608411,403768,255892,2492190,1511500,145899,6476.87,7230.26,3741.81,-291.173,4139.51,16465
781542,462858,213349,1420580,913260,134058,15776.2,4069.73,1145.26,594.025,6575.86,17040.2
1027090,406382,448285,2391140,1061810,205058,11116,8395.79,4069.09,-142.887,5460.15,54952.1
940729,441368,294660,1784610,937166,152309,5282.78,3379.48,2223.41,-129.029,2682.68,9905.54
1172080,729183,321830,1567940,983019,201965,24663.7,5604.71,2966.11,569.667,9028.11,14497.4
936884,575469,276901,1388060,771791,152669,11703.7,5981.12,3177.45,-214.784,4954.63,33529.2
864604,520285,620879,3565850,2112220,367112,10948.7,726.311,4688.65,-670.495,4055.83,24327.9
1438960,724204,557720,2888900,1742430,338132,29141,5976.09,7205.56,-1097.93,10076.5,25521.6
568283,363421,259226,1156980,821483,179912,5832.74,3278.14,145857,332.553,3526.71,11035.3
826077,509815,423954,2470030,1589180,265919,11451.6,6269.99,2334.7,69.6282,4102.94,22896.9
1080440,653014,407818,2233930,1281970,237988,21816,2799.67,2413.89,-407.084,8866.05,38596.1
597098,364624,319750,2608250,1623390,207585,6578.29,5021.95,2184.84,433,6868.21,27504.7
824100,419926,452640,2724810,1611930,265684,6595.9,4988.23,2849.92,-459.442,5136.78,58772.9
878432,466805,342128,2115060,1236200,204828,7161.07,4619.42,2629.5,403.465,4112.46,44676.6
1076520,571320,607032,3556130,1818920,310412,7119.75,12008.2,3513.79,-179.596,4092.1,50379
1115550,576381,678282,3749550,2039230,374859,6250.41,9150.49,3409.49,-568.358,2825.38,36472.2
545646,320381,239936,1256270,742389,135500,3416.78,3446.67,7917.68,-437.532,3287.13,9207.84
1677830,854467,481529,2309440,978784,210989,15247.1,14868.9,5179.36,-138.498,9187.71,60988.4
714432,421776,265251,1552200,1083760,186729,8706.18,5722.49,2629.32,-147.733,2763.7,20547
1263540,595894,488723,3230790,1690560,247983,15576.7,9239.27,4095.05,-640.635,8205.38,20128.1
457692,320247,213173,1669770,1148820,146576,738.704,52.9177,657.128,-145.814,331.07,37.4408
