"FSC-A","FSC-Width","SSC-A","R712-APCA700-A","V450-PB-A","Y585-PE-A","Y610-mCHERRY-A","Y763-PC7-A","R660-APC-A","Time"
1.4206e+06,4401.35,426122,13847.2,55467.5,65302.2,82450.5,-8.20752,14508.8,6.89804
752723,2602.04,349163,7668.89,42563.6,31165,109076,8905.99,8756.6,6.91027
550976,1789.75,345957,5748.28,13837.6,16630.9,36258.5,1513.9,9117.14,6.91043
323080,1296.17,83922.1,956.742,9441.39,10435.5,11061.4,303.053,1105.12,6.91087
1.67525e+06,4832.49,797176,19728.4,87993.7,64776.4,223905,3007.48,22678.7,6.96227
1.60549e+06,5097.55,1.11361e+06,19282.2,61667.9,88157.9,309542,24100,25792.7,6.96262
347995,1430.38,90678.1,1356.56,5024.05,7143.21,11821.3,-569.112,-9.60501,6.97766
390390,1457.02,74066.5,2731.77,6259.26,17217.8,16806.4,428.378,2469.15,7.01828
479122,1948.83,185413,5734.75,11947.3,30211.3,32947,1011.73,6272.15,7.02428
437729,1726.9,71956.7,2100.86,8532.64,13104.6,19612.9,635.346,2129.22,7.02676
493886,1797.12,149328,3717.4,19781.9,12699.3,34372.4,-304.744,1782.7,7.02954
880446,2948.02,360950,9927.1,37106.8,32284.9,95783.2,1615.12,12359.1,7.02973
601235,1958.02,401386,4583.78,7972.18,10809,18166.2,1161.2,3050.88,7.0564
340716,1307.81,63861.7,2494.56,4693.9,7526.46,16755.3,886.059,-162.398,7.07812
415260,1656.69,358590,3517.51,21286.5,14412.7,55446.9,527.83,7395.74,7.08625
571772,1780.57,188526,8971.31,26526.3,10617.5,94907.1,873.483,5924.06,7.08627
820858,2429.3,383183,14850.9,22806,12103.5,33757.2,6553.75,5639.04,7.08631
425404,1648.8,146300,6351.73,11414.2,16129.9,50967,-27.8647,14092,7.10444
435986,1586.03,153560,2502.02,13400.1,9656.31,25617.7,338.785,-167.439,7.10766
471379,1701.68,254449,6520.94,29764.4,23568.4,58602.6,766.055,9183.71,7.11558
805790,2232.44,230556,8445.26,18020.5,18972.5,66777.7,557.877,14329,7.12423
846560,3052.73,315105,6784.92,36094.5,19842.7,96430,-2176.94,5850.34,7.15779
423910,1530.71,127726,3730.87,10312,23447.2,28343.8,710.956,3596.62,7.16759
319405,1298.43,81784.1,2689.09,2800.99,8517.65,14196.7,-598.972,4282.38,7.22786
2.63673e+06,4753.68,1.35688e+07,11077.7,92057.8,23066.6,-9894.06,27222.1,75053.4,7.26576
335046,1283.55,121597,3832.26,3741.82,10541.9,23781.7,-565.376,11293.8,7.28286
598606,1978.86,134802,1684.41,4387.88,3209.14,3402.41,2386.42,3132.88,7.28583
850770,3018.25,133128,5493.78,31565.3,32047.8,40977.5,575.045,7719.32,7.30759
