"FSC-A","FSC-Width","SSC-A","R712-APCA700-A","V450-PB-A","Y585-PE-A","Y610-mCHERRY-A","Y763-PC7-A","R660-APC-A","Time"
533187,2091.25,254615,6897.4,22119.3,20243.1,62963.5,1019.59,15231.8,5.71086
460184,1657.39,92858.6,4070.53,10809.8,9701.4,34407.3,4049.32,6281.58,5.72899
529156,1885.84,158262,3787,9197.21,12661.2,41527.7,1625.17,13884.6,5.82154
402858,1571.03,199703,5666.64,16624.2,12255.1,36101.6,3165.22,10346,5.82723
620932,2082.52,307890,4305.12,11025.9,6968.61,22293.7,59.842,6151.29,5.97086
767411,2559.57,263348,14054,26552.3,49486.1,68060.2,5447.93,23467.3,5.98133
648393,2082.2,122283,4247.57,7025.88,6809.58,10749.2,2559.49,2128.39,6.03278
461693,1517.01,249729,2101.03,3168.8,31454.1,959.64,1253.76,1574.39,6.03489
661803,2437.72,256196,5030.19,8429.75,20857.3,18661.8,3699.29,11516.4,6.09193
290232,1190.01,90765.1,2339.7,5626.96,6908.93,11897.7,2681.54,3758.4,6.09762
310858,1231.58,305632,2966.73,3473.63,3981.06,1211.61,1570.36,593.804,6.17367
1.53087e+06,3208.11,5.00718e+06,5382.24,29001.7,6992.16,-7621,10839.6,13842.2,6.29155
451828,1709.19,233214,6730.07,15871.5,16767.7,28913.5,9936.42,5760.04,6.29706
357469,1373.27,246558,11012.3,9724.12,5799.21,2928.36,2679.34,5397.11,6.37722
1.90477e+06,3571.69,7.51853e+06,5265.65,57790.8,11520.9,-13753.5,17144.7,25087,6.4425
317110,1276.26,62664.1,4110.44,1828.14,3074.63,4219.78,3625.68,5156.66,6.47331
403259,1468.82,101852,2642,10289.6,8559.46,28322.8,638.916,6024.72,6.5216
777047,2923.89,253720,154319,30440.5,24005.6,81324.4,2502,14760.1,6.52468
905561,3394.69,322840,7678.87,21645.3,21950,64037.7,-97.9535,16096.4,6.5482
611392,2277.13,249287,8897.88,32140.7,23729.4,98906.5,1710.19,20955.4,6.60994
269500,1089.88,154115,2183.82,6475.33,2907.45,2600.93,2493.49,2558.29,6.61235
788965,3144.26,276894,26479.8,30597.8,31442.3,104624,542.385,25277.7,7.1336
2.61594e+06,7768.36,1.36964e+06,123256,119143,111092,345112,7908.33,59874.2,7.13394
8.76074e+06,15293,1.26322e+07,-730.394,168174,21849.1,-26383.9,51638.4,15376.6,7.24108
2.33161e+06,4267.78,9.46958e+06,12012.4,75421.7,17515.2,-18824.7,22532.2,47360.3,7.25444
463272,1650.03,150364,3031.92,8382.98,18587.2,26779.4,-43.8877,1202.7,7.26657
1.94954e+06,3700.03,1.14834e+07,12599.7,65259.9,15110.4,-18756.1,20760.8,58154,7.27513
549781,1714.25,352418,4755.95,3275.78,29753.7,1101.1,-530.985,331.894,7.28642
7.12751e+06,12221.2,2.84285e+07,-10564.9,143515,63465.3,-83302.4,123775,188980,7.50228
9.48849e+06,16129.2,8.46875e+06,1688.45,102622,18678.2,-12926,40184,11194.6,7.53669
531429,2102.91,196948,22016,21237.4,26358.9,65362,8897.97,22423.5,7.64796
2.3885e+06,6370.8,1.30505e+06,79488.8,116666,116944,335121,14149.4,79040.1,7.67835
825997,2676.92,399530,11806.3,54434.2,40193.4,132752,-1279.34,30922.1,7.69994
634808,1953.49,279502,6694.24,15540.8,23811.4,29106.3,340.193,3276.27,7.70227
563893,2110.04,327952,8242.37,27266.1,21953.5,67249,30.1597,11507.8,7.71559
335907,1272.75,122621,3968.32,13718.9,8615,34017.4,274.267,10646.5,7.71608
427828,1708.96,82190,213488,11991.7,13809.8,39074.2,-1749.1,3712.89,7.72721
1.37777e+06,4215.27,457899,19724.8,78445.8,92171.2,128065,624.531,15992.1,7.72812
1.61094e+06,5032.58,1.13083e+06,113129,139775,139610,338252,55182.2,92157,7.72859
598465,2052.78,274948,125175,36230.8,39219.1,110578,31456.5,44560.2,7.72861
446980,1653.61,96523.1,5485.89,8690.67,9322.58,35322.9,62.9893,13257.3,7.7362
1.32679e+06,4998.79,692033,930977,115707,107460,275459,6842.15,47127.6,7.73988
345972,1384.49,125292,2389.22,7738.75,18282.6,25850.2,-408.044,-424.493,7.74292
346913,1366.22,73125.7,1726.49,2140.1,8333.29,39681.9,-1371.49,7667.44,7.74721
573790,2035.9,133412,7885.68,11809.8,12440.5,42030.8,3674.77,19353.2,7.74867
949209,3146.33,315031,13046.4,32106.5,22798.1,106869,1617.82,27347.4,7.74913
1.05665e+06,3316.51,475434,25144,64323.1,41418.5,181811,-1554.51,30329.9,7.75197
2.90091e+06,5173.55,4.73175e+06,8441.14,78835.5,18958.1,-21430.9,26580,26357,7.77292
643588,2182.12,403404,35738.1,65220.7,45027.6,152270,9709.02,40597.3,7.77433
952755,3008.35,283449,268865,34162.4,30968.3,114518,-671.094,21142.3,7.78103
3.01563e+06,7508.71,1.80952e+06,95951.7,199783,152507,536574,7665.47,115681,7.79407
1.1267e+06,3948.47,628135,272023,63598.2,55340,191663,10466.5,32895.6,7.79459
457075,1811.43,192504,3490.17,9999.06,9388.2,24952.4,3168.31,4360.67,7.79463
430114,1672.73,142012,3560.7,10917.3,11668.8,31412.8,652.987,3147.87,7.8021
537251,2041.99,167872,43982.8,17322.4,16019.4,40655.4,39828,8245.68,7.80907
693151,1955.72,415512,6134.36,10051.1,14213.7,16861.5,978.656,2334.43,7.81368
543453,2024.09,148472,196136,27888.7,18562.6,57126,1750.36,10181.1,7.81433
528852,2018.34,372323,25765.6,53998.6,29687,97832,7257.87,16786.6,7.84607
506226,1723.23,172102,8740.21,20664.9,15141.8,59058.3,1133.17,12766.9,7.84789
1.19232e+06,3905.35,517572,29310.6,50166.3,39945.7,123026,7696.74,23644.1,7.85113
661276,2338.47,220969,6702.64,27905.1,33591,73756.2,-2387.56,20716.8,7.86317
453740,1513.33,223205,7705.16,8831.01,11305.4,21783.4,2859.7,8796.08,7.87753
1.23961e+06,3616.67,635095,296105,61478.6,48030.4,170181,61019.1,21269.7,7.89155
306069,1228.65,77811.6,3081.86,6381.9,17344.6,29357.7,540.428,11131.2,7.91615
1.2339e+06,4480.81,591227,30812.6,64263,56620.5,200774,2433.43,46545.1,7.91653
440847,1545.18,166847,2392.75,2003.79,4037.27,11044.9,246.057,7626,7.9272
1.0797e+06,2951.95,629283,20042.8,32910.3,39026.1,74585.9,10003.8,27621.6,7.93969
508969,1862.38,146116,6331.28,15407.7,15265.4,60992.6,1749.23,8412.11,7.94546
450160,1721.35,69901,3049.81,6405.02,13235,12567.3,-154.199,4776.76,7.95374
428978,1508.49,182354,3590.56,5244.17,5523.89,18802,1956.63,3102.65,7.95402
403064,1557.5,128514,17085.7,10332.6,9207.72,43562.7,4951.48,8862.55,7.95839
590141,2121.2,142880,7118.36,11839.1,22032.9,17101.5,-228.574,7704.51,7.96112
399371,1604.81,135288,4975.69,9926.23,7967.92,39552.4,1517.41,6451.77,7.96667
