"FSC-A","FSC-Width","SSC-A","R712-APCA700-A","V450-PB-A","Y585-PE-A","Y610-mCHERRY-A","Y763-PC7-A","R660-APC-A","Time"
753400,2001.48,222344,2342.41,5066.03,1176.18,2134.19,3390.69,5502.31,3.3339
758979,1928.68,2.5252e+06,1755.42,17971.1,3325.23,-4634.27,3488.89,10417.1,3.34408
367361,1443.5,51977.5,700.393,433.487,130.863,603.53,1062.11,2101.95,3.37907
476390,1693.83,80548.8,209.473,1108.58,231.581,292.94,1003.86,1109.06,3.41911
595371,1722.83,217395,789.314,3017.97,425.719,1182.91,1970.37,3462.07,3.45622
1.02177e+06,2892.36,625032,2691.1,9639.53,1736.14,3120.94,5925.49,6043.48,3.46266
369920,1371.3,195738,1055.6,3869.06,853.222,2110.54,3431.48,3056.83,3.47361
483799,1631.18,133216,208.814,1853.35,665.217,333.669,1802.14,2210.47,3.47442
865164,2593.22,210924,726.33,3361.53,533.043,824.555,3063.3,3431.44,3.52672
343127,1324.45,89742.7,93.1191,1052.64,193.592,387.028,810.386,1290.33,3.56531
675762,2020.92,249425,875.222,5305.81,1499.79,2161.59,4714.62,5517.67,3.56837
422169,1475.67,258452,471.259,2084.71,211.088,546.082,1339.6,1518.32,3.58154
420159,1542.04,120379,327.09,2691.69,442.801,632.006,1619.49,1395.77,3.59227
381012,1474.96,145580,729.911,2388.37,431.452,1570.12,2011.27,1857.78,3.59684
340798,1348.9,105387,451.96,2098.53,436.727,974.849,1661.52,1383.74,3.60192
1.57916e+06,4843.35,818279,2238.47,11467.5,1713.69,2423.48,6141.35,10134.2,3.61184
1.40766e+06,4736.85,627108,1683.68,11246.4,920.606,2409.55,4675.22,7386.25,3.61188
1.35325e+06,4478.41,538105,2518.56,9121.26,1024.74,2634.03,5337.5,6358.2,3.62813
682391,2525.25,207571,1871.97,4499.5,703.814,1618.24,3371.5,4782.67,3.63398
440069,1717.39,85970,444.287,2016.96,930.643,1436.31,3154.56,2586.33,3.63449
606759,2168.2,189378,213.435,2758.62,593.41,719.654,1294.55,3610.46,3.63617
481616,1843.73,81105,255.498,1811.02,199.752,510.871,1032.29,825.356,3.63675
432245,1601.14,644206,10.3198,64537.6,9.70526,-304.307,1247.77,-921.722,3.64386
1.24636e+06,3498.56,525309,4624.03,14502.7,2861.09,5563.57,12722.7,19583.9,3.6495
512495,1886.44,99372.8,609.109,1983.03,192.365,1059.69,1099.44,1599.46,3.69949
1.01558e+06,2915.84,320880,1500.06,4904.63,1263.29,1664.62,4278.92,6192.47,3.78504
516952,1812.23,177290,1436.33,3708.89,568.081,1040.52,2984.25,4077.87,3.78891
990046,2916.25,420662,1968.49,5189.06,1624.68,3523.14,4324.62,27866.8,3.81844
378835,1498.39,154904,868.674,2466.14,386.83,1018.4,1564.64,2077.99,3.87278
334047,1310.39,181675,2579.24,7195.72,2177.83,7290.78,13023.7,4346.5,3.88844
363389,1341.53,193805,331.281,1310.29,152.323,208.553,882.315,544.272,3.91228
548879,2158.22,152703,690.115,1868.76,606.672,539.023,827.486,2905.54,3.96377
847308,2694.01,323446,184.448,7673.62,1029.39,976.342,3243.12,4512.11,3.96656
341731,1339.05,120972,477.664,1919.35,138.216,381.861,1330.24,1277.01,3.99285
1.73892e+06,4758.86,541392,2478.18,10399.9,1653.42,2634.3,5619.57,12066,4.04985
657563,2257.54,517095,3300.49,6885.15,1205.06,3660.59,7911.37,7338.72,4.10556
2.48847e+06,4827.51,9.59749e+06,9558.44,74630,16839.5,-20527.1,28637.1,58212.6,4.11993
352812,1373.98,101936,359.68,779.665,162.559,202.517,1024.65,1394.26,4.16577
386710,1520.14,72459.5,362.841,579.894,186.249,48.3746,178.561,2147.06,4.1715
566781,1749.07,224053,1599.22,5961.18,964.513,2933.7,5038.1,5929.45,4.21667
536401,1991.22,185546,252.513,3723.72,683.944,782.606,1558.46,2002.18,4.21698
1.20855e+06,3118.59,348838,1701.66,5642.37,704.127,1509.82,2419.26,4075.04,4.21718
312969,1232.95,101780,321.254,1020.03,124.392,1060.79,1674.16,1077.48,4.22572
811505,2313.16,332419,1029.52,4155.56,814.193,865.001,1716.43,3161.45,4.27498
4.377e+06,7854.53,3.41824e+07,52192.7,170277,76468.7,-107199,128294,382264,4.36191
507248,2059.17,132040,350.192,1691.85,599.489,-105.083,697.884,1665.62,4.4243
407692,1517.08,111210,214.802,1763.3,118.57,783.457,1072.71,603.3,4.49568
944466,2952.68,241188,1364.65,4316.71,618.147,925.257,2351.2,3048.92,4.49825
343056,1381.98,118654,1152.18,1100.8,386.998,2169.59,4259.16,3660.58,4.54108
5.87146e+06,10298.1,4.63563e+07,82133.9,52069.9,101905,-132169,175115,337147,4.64952
1.59514e+06,3139.07,7.2296e+06,4872.26,42754,8232.04,-11694.2,12165.7,24990.5,4.65466
344724,1378.47,80836.7,3687.3,4276.26,3458.59,9510.5,19454.6,9361.32,4.67063
710096,2538.18,246015,227.255,2739.71,283.439,602.252,881.593,3026.3,4.7039
1.00104e+06,3347.78,226380,929.057,3822.54,1030.77,813.573,2215.19,5019,4.74723
1.92695e+06,4777.81,1.10606e+06,4487.9,15580.8,3944.52,6296.78,13462.8,15710.6,4.75539
2.34951e+06,5447.06,1.88796e+06,6768.56,34323.5,5725.25,9517.8,19959.1,21036.8,4.78295
285122,1155.95,95464.8,519.234,3395.08,321.293,1571.77,2674.14,2002.12,4.79263
1.03739e+06,3384.88,466666,1528.69,6360.3,1837.38,1992.86,4482.81,9757.08,4.79653
