"FSC-A","FSC-Width","SSC-A","R712-APCA700-A","V450-PB-A","Y585-PE-A","Y610-mCHERRY-A","Y763-PC7-A","R660-APC-A","Time"
2.66592e+06,7875.31,1.22733e+06,49347.8,162967,113399,408969,33853.5,62515.8,8.88123
485142,1580.95,137743,4118.89,14765.6,16906.6,49652.6,-866.013,6739.52,8.89074
1.53427e+06,5148.84,813961,21332.3,97611.9,76664.8,237218,114550,57608.5,8.89096
852100,3276.13,431119,10182.4,87656.7,46702.7,152394,5213.3,39818,8.89532
1.07958e+06,3423.76,471527,12038.1,33721.4,30557.2,120001,22492.3,31013.9,8.89702
2.79137e+06,5355.63,2.28312e+07,38226,152500,46997.5,-60732.9,72406.5,170571,8.89708
450569,1570.65,203594,3669.44,13228.9,8248.77,24164.6,2228.16,6239.6,8.90493
338078,1383.44,113155,27606.2,12788.6,10885.6,30310.8,5276.65,8169.97,8.90539
3.26584e+06,5817.17,1.95436e+07,12562,145973,31602,-38457.3,43166.3,93937.3,8.91109
619105,2229.88,163836,5888.37,26812.9,19736.3,66217.6,2396.48,10249.3,8.9165
1.56242e+06,5146.42,959011,21232.1,123647,81232.8,309264,-570.183,47067.7,8.91674
901855,2301.66,313260,7485.46,37198.7,47945.8,71607.2,3987.06,48948.7,8.91769
571619,2337.01,90069,4142.02,15090.6,32934,19895.7,-55.6721,13017,8.93123
385034,1542.5,164230,4925.33,10180.1,5208.17,36919.5,1146.6,3126.87,8.93185
669712,2644.55,292519,6815.58,31959.5,30507.3,79733.8,8058.14,15896.6,8.94356
537646,1964.73,282055,5144.69,21026.7,15553.1,37522.9,581.311,9801.14,8.94824
885499,2663.97,376066,7628.36,33276.6,29116.1,74412.2,1528.87,22301.9,8.94824
1.17817e+06,3503.45,461303,10214.3,47233.5,39160.8,146453,-615.64,22553.8,8.95052
921817,2974.2,346127,5935.7,17618.9,32593.8,50595.9,-236.991,13170.6,8.9569
377859,1532.94,94132,2502.3,5332.07,5396.05,24302.2,949.478,6772.41,8.95886
832838,3104.35,340353,8828.5,39057.2,22372.1,104975,4077.87,15098.8,8.96047
385555,1512.63,129714,4194.48,23334.1,12732.7,71434.6,-87.1786,9758.86,8.96496
507207,1699.45,263570,6284.21,15877,11814.4,44170.7,4089.31,6448.34,8.96867
406683,1652.08,264615,5093.65,19541.6,16630.6,50898.2,13.1157,9740.46,8.97365
457669,1784.23,197420,4821.03,20086.2,14046.6,35661.4,678.623,12037.8,8.97533
301830,1198.44,120057,2566.48,5911.25,4218.99,22737.8,1589.25,4596.6,8.9781
709714,2418.81,240848,6079.98,27631.3,20619,63734.1,2408.4,16367.7,9.00147
717773,2348.36,149872,5922.25,16869.2,31834.8,22493.9,1317.74,8708.52,9.00623
721187,2842.9,272820,8778.77,52605.5,31983.7,109306,1013.03,28017,9.02619
343350,1356.61,166874,4000.8,19106.3,17729.1,47122.4,1121.47,8649.79,9.02837
659838,2521.55,189360,7461.42,20718,28387.1,54728.8,1237.4,25860.8,9.03211
898187,3248.96,225908,9003.16,41268.4,29850.2,100302,5058.5,26981.3,9.03766
2.63108e+06,4763.95,8.14197e+06,7426.98,80992.9,19621.4,-23732.7,31112.1,52505.9,9.03828
384312,1532.75,114217,4145.68,14697.5,12397.2,40608.2,-642.245,23642.3,9.03858
668746,2504.15,225766,10259.9,28193.8,24632.2,63704.7,1706.85,22288.6,9.04216
695504,2055.33,414739,5.19783e+06,4389.04,25012.9,111348,565.124,-22150.5,9.05059
1.18777e+06,2581.31,3.21673e+06,5098.32,29260.3,7138.5,-7792.34,8868.64,17927.3,9.07423
358733,1325.34,147290,6043.65,15650.1,12819.3,43051.4,8948.24,17639.4,9.08581
331760,1342.39,79970,5686.38,6229.4,11739.3,43591.9,-435.875,5623.06,9.08638
593215,1973.47,365175,5574.95,14507.7,18800.8,20559.8,1601.25,5028.42,9.10995
1.11231e+06,3484.38,855117,18352.8,68912.4,39809.7,229607,3131.09,51556.3,9.11583
474252,1903.55,182683,5542.58,14872.1,25892,34285,397.152,11959.7,9.13502
1.41657e+06,3438.87,1.46056e+06,27690.4,54001.7,60786.6,115334,22146.2,37153.5,9.14515
617221,2043.83,209842,6293.23,30183.4,31116.2,71502.2,-1075.07,26857.8,9.15599
398192,1492.27,96966.4,20262.5,5600.61,13821.1,25101.8,-1690.09,10941,9.1595
448979,1712.99,179126,3133.04,10245.5,12212,72091.5,-906.233,28439.7,9.18397
