FSC-A,FSC-H,SSC-A,SSC-B-A,SSC-B-H,SSC-H,Comp-AF594-A,Comp-Alexa Fluor 647-A,Comp-Dylight 680-A,Comp-PE-Cy7-A,Comp-PerCP-eFluor 710-A,Comp-eFluor 450-A
1489350,695866,718665,4024610,2254110,387873,34018.1,8268.17,5017.39,283385,16650.4,-383.431
1118860,689471,382181,2125640,1192920,223906,14639.5,8447.94,2653.39,70032.2,7331.6,-75.7449
638332,432782,287934,1867150,1355260,210036,8312.89,13672.5,1146.32,49380,5220.09,-27.0157
644607,408159,287702,2355720,1545260,189504,24563.8,2943.03,21139,103614,13539.2,62.0684
470159,306496,121298,914680,672009,89708,12163,4625.48,207814,39915.2,6932.94,-327.843
654519,387493,407326,2404060,1578820,270020,9366.16,11897.5,1624.61,44188.2,4962.28,-507.837
650067,427318,339909,2153380,1675010,261704,11078.7,547.715,1415.81,2233.05,1016.07,-75.912
1663080,886164,783188,3381140,1753450,422504,54636.9,22545.9,4266.51,145169,26151.9,-512.076
823949,429538,413022,2129040,1118880,212062,10895.9,22846,2323.88,60233.9,8395.07,17.8019
1170180,466180,523947,3560470,1327950,193357,17911.7,6557.07,3636.36,238582,9432.82,724.855
1600950,844347,579668,3768160,2498550,381588,24092.2,14203.2,2338.83,351445,15153.5,-765.045
648001,386548,365699,1982130,1235010,227550,7407.56,11124,10227.9,59748.2,5253.9,-389.417
1075510,467252,476847,2539170,1311370,248288,15332.8,15355.3,2069.47,83819.4,11008,-219.881
661752,355721,295913,2221640,1295310,166068,11368.1,15655.3,2380.46,75294.9,7045.67,-35.2415
806889,443748,347089,3051220,1722230,198565,12950,6675.33,2727.18,41990,6340.48,371.108
867508,494616,487581,2982060,1981160,331391,11614.1,2902.76,3080.44,49675,6373.16,80.6695
631961,378435,406854,2524010,1747190,270620,10475.3,2008.67,2152.75,54260.1,5918.9,135.431
642814,406678,261890,2305530,1682830,192370,4606.34,2896.36,816.774,3767.76,2623.51,291.891
1197630,614013,560530,2689110,1580010,327997,14515.1,21109.3,3015.2,103236,8482.08,-616.687
446427,279254,183126,1870760,1288580,126395,11650,15583.3,2162.38,63140.8,6855.66,-61.4632
806398,457628,356956,2001810,1249870,224193,11519.5,14234.7,2264.4,100311,8299.5,475.816
641468,389555,404317,2188660,1431260,257197,4288.08,4928.08,3476.02,397679,11794.1,-422.534
1191670,466008,360192,1956310,834990,161767,16102.3,4856.73,35436.9,40075.3,12515.4,70.0279
551355,298703,284206,1529080,831537,156410,18019.3,8937.88,1775.22,58675.4,10545.9,-75.2493
896591,481183,587073,3322770,1901700,332286,17150.3,17540.2,2582.25,187825,23532.9,-551.653
576774,381538,266433,1476050,1060540,185116,5212.74,7217.83,1202.86,24124.6,3387.25,-522.37
753377,437624,314431,2149620,1412380,209561,6517.34,10794.9,1481.48,126761,3547.72,-153.631
989413,522566,365300,1975570,1025680,194914,7512.89,9556.6,3884.4,72747.7,4887.01,582.436
685109,390399,240194,1484960,818173,131881,11406,8941.98,268188,53378.5,4100.67,459.259
1587040,748028,714456,4194300,2755010,405995,40404.4,33183.5,3578.53,506285,79931.9,-9.55359
935433,566941,366607,2455420,1433690,210271,10649.9,11997.6,2721.84,83445.4,6042.58,-77.0844
935769,526686,396442,2103740,1200040,225131,10127.6,10224.8,2877.86,56974.7,4247.65,186.01
878254,530357,278392,1995120,1192370,170398,10349,7424.98,1786.09,44070.1,5821.97,-232.371
530358,353686,257255,1466050,1071330,183604,5211.95,3082.1,308123,42952.4,1319.09,411.899
880989,509671,336266,2542190,1590060,212886,11022.8,11204,1789.36,49726.1,3335.35,-460.34
1343310,643556,525178,3036620,1543460,269583,10451.1,8078.29,2517.47,50124.9,4286.01,96.9669
