"FSC-A","FSC-Width","SSC-A","R712-APCA700-A","V450-PB-A","B690-PC5.5-A","Y585-PE-A","Y610-mCHERRY-A","Y763-PC7-A","R660-APC-A","Time"
433238,1624.99,118525,-2032.87,5213.33,10083.2,6383.24,25946.2,-2269.65,10317.6,53.7746
1.0797e+06,3756.2,296753,29172.9,33217.8,35854.4,26529.1,59331.3,6608.5,35417.7,53.7779
685029,2468.85,197564,68669.1,14283.5,19007.4,17856.5,40770.7,23292.3,22295.3,53.7817
469644,1647.6,172873,4013.82,21512.8,14629.3,14191.2,26165.1,517.205,9449.71,53.7871
634684,2025.97,164314,9540.93,16872.4,21759.6,15169,40789.7,6688.91,17602.6,53.7892
1.42854e+06,4167.02,530793,23315.4,29728,35261,29937.6,113888,26425.3,28568,53.7894
2.89143e+06,7041.41,1.94251e+06,103263,151685,71755,105531,306867,62484.6,115713,53.7894
1.10163e+06,3592.85,378554,68249.6,22148.2,42907.9,26098.4,77783.2,9098.01,34494.8,53.7941
436902,1664.54,136966,-1721.97,7362.71,12741.7,10526.3,26817.3,1106.29,14923.2,53.7953
304278,1241.43,175190,-5044.82,2834.34,5926.15,6097.82,8862.24,324.546,8960.7,53.7992
1.74622e+06,4153.73,917884,156451,55469.7,33660.2,60873.7,106377,10499,36465.9,53.8083
601251,2119.41,133304,24348.6,14768.3,12586.2,9964.08,38500.4,11388.6,18107.3,53.8121
288778,1176.02,77477.4,1855.71,2792.15,4053.35,7063.39,9869.88,7121.56,2553.37,53.8189
471032,1816.84,200062,11994.6,6175.45,12563.1,9423.27,12369.7,10230.5,17136.1,53.8252
481615,1721.54,146392,16780.2,11515,10808.7,12778.4,35598.9,6425.48,12779.3,53.8378
1.37376e+06,3585.59,555611,53717.9,42636,27431.1,42945,112167,14046.7,31667.4,53.8481
657320,1953.72,379729,5054.87,17869.1,14991.2,14017.6,46182.6,1873.36,16780.7,53.8487
413214,1550.7,135574,-3162.25,3381.92,3445.86,5150.1,2672.85,-1824.95,2734.01,53.8565
661312,1903.31,380562,18853.5,29538.3,12790.3,23416.3,88238.3,16170.6,20085.5,53.8593
1.96833e+06,5746.81,989825,115219,72545,52486.6,53041.9,198933,36608.3,85766.6,53.8596
447404,1552.05,154099,-1399.06,6423.66,4278.56,5824.65,19464.5,4069.43,7119.73,53.8661
463580,1696.49,246884,-6421.7,12899.4,16674.7,20047.5,20457.6,26227.9,8014.67,53.8663
517330,2102.83,141138,27016.1,10867.5,5709.7,13674.1,21235.4,7304,6065.07,53.8781
362400,1426.25,180617,-67.6653,3778.24,4445.99,3331.25,2805.98,-742.007,3645.25,53.883
661681,2249.18,303095,15436.6,16341.4,13018.1,15079.6,48627.1,9311.56,15797.6,53.883
667384,2260.58,166758,107134,13262.1,16436.6,11235.2,43909.4,11490.5,11658.4,53.886
468146,1512.66,228091,-3286.18,21798.8,30485.5,11136.6,40749.3,23596.4,13615.9,53.8862
627443,1893.32,353303,-1240.69,8346.67,6808.74,24892.7,16722.9,10316.1,8746.92,53.8875
1.14901e+06,4243.19,437322,9763.01,32528,32549.5,31419.3,109060,40371.6,34466.5,53.889
1.39169e+06,3940.02,703812,17485.9,52605.5,51580,44700,83189.2,17069.3,44738.9,53.8974
580440,1895.75,254982,35225.4,30715.3,17749.6,22818.3,51115.8,34408.6,24791.6,53.8983
1.20929e+06,3237.12,372181,54260.3,33864.5,24424.8,26443.8,70128.1,10364.6,27975.2,53.9001
891484,2532.4,288163,15345.2,22063.8,11895.9,15366.1,33729.5,-2085.51,13461.9,53.9048
346766,1372.18,71785.2,7123.18,4697.8,12029.9,7415.32,17543.7,2052.23,9566.92,53.9105
946591,3365.37,296247,36154.7,33716.3,28032.5,23157.4,69383.1,21189.7,29556.2,53.9105
433458,1502.08,120123,4619.89,6607.33,12289,7236.08,17006.1,2109.98,8382.63,53.9141
464401,1727.95,150420,5828.07,11915.9,11524,9272.89,29073.6,2127.15,9627.37,53.9217
579476,1870.69,179490,56576.1,18583.5,7201.21,7832.7,76010.3,6799.46,17086.6,53.9283
829027,2228.05,477929,-8264.94,12920.7,24203.8,17796.9,43930.8,944.082,19390.3,53.937
609817,1880.29,253178,-5963.74,9827.15,7534.92,8875.59,30377.4,3815.48,8958.45,53.9436
1.20525e+06,3406.62,413446,40466.7,17909.3,14653.3,15032.3,50239.8,11428,20110.2,53.9548
393688,1564.43,131152,5922.93,11296.8,4624.1,11742.2,30208.3,7828.98,10691.4,53.957
877432,2749.83,329081,-9597.93,30977.3,13472.5,14591,16460.6,14439.9,20427,53.9811
1.08206e+06,2947.25,387739,14926.5,29989.5,21369.4,23466.8,56812.7,4260.26,23459.4,53.9938
362953,1436.95,72910.5,2616.41,3884.3,8074.27,5564.52,27879.3,1531.97,12841,53.9972
1.69248e+06,4061.9,1.35935e+06,9762.57,46391.4,44900.3,91816.9,196148,13284.6,72210.1,54.0063
1.09576e+06,4476.5,613878,78441.3,38424.1,30202.4,26005.7,108567,14559.4,35716.4,54.012
859473,2492.35,261783,-6592.13,14622.7,8180.61,11313.3,30059.5,1127.55,10753.4,54.0201
386432,1439.48,112376,-3537.01,9461.54,7264.34,7475.85,23476.5,11817.7,13453.4,54.0232
334791,1331.96,78283.7,22659.7,5844.65,12457.9,8731.4,14922.8,5724.46,11534.3,54.0458
468753,1895.38,114218,4266.94,5632.66,393.85,9570.51,8045.29,71049.4,14046.5,54.059
1.09289e+06,3140,476197,36821.3,38330.8,40135.1,25165,68645.5,5127.01,33618.2,54.0645
1.07411e+06,3491.28,496693,19192.3,36595.8,15502.8,24969.9,118415,25781.9,51134.2,54.0808
609541,2386.55,183932,1803.27,9657.72,8818.6,14964.9,29457.9,2137.07,6422.97,54.0896
678428,2405.04,301297,5120.39,15531.4,19793.7,22387.7,39943.2,-1031.21,14284.9,54.1054
860269,2605.15,339094,32616.3,31337.6,25169,23424.6,84686.2,31284.6,24428,54.1534
1.01203e+06,3075.04,403890,10482.6,23993.8,20589.5,19097.6,55661.9,131.502,27136.6,54.1685
542784,2124.01,277628,11596.6,22212.4,18699.4,20123,65464.3,39656.3,22800.9,54.1835
1.4427e+06,4421.86,599364,15378.3,48039.9,59941.5,60019.4,127489,125271,55255.1,54.1898
402913,1629.73,205523,4587.26,13601.9,6653.77,9341.45,44483.6,9267.88,10638.5,54.194
1.85457e+06,4205.16,1.08362e+06,-18668.5,49962.3,44488.7,39328.9,85520.1,-683.908,47151.6,54.2002
301116,1222.19,134699,20211,12251.9,9084.63,10020.9,38926.2,8118.87,11480.9,54.2044
589241,1833.32,262168,11397.1,16607.3,5643.35,38499.1,22305.5,12438.6,6577.1,54.2044
442084,1633.94,126450,-7142.2,9015.19,12002.1,5828.51,8211.16,-2770.11,8104.56,54.2061
544006,1827.82,156083,3322.94,12589,11455,17224.2,20385.8,7187.05,10583.5,54.209
514608,1939.29,253768,7567.37,13378.1,14598.5,12536.2,22034.6,9563.29,9109.04,54.2111
841202,3076.92,236954,6319.23,15408.7,30055.4,18214,41165.7,5508.61,24324.1,54.2367
679715,2230.97,202540,-4513.6,11251.2,11773.4,12091.5,27432.4,3797.23,9928.38,54.2439
391623,1441.44,134734,-4230.61,6873.45,6076.25,5003.96,20598.5,-1015.31,4421.24,54.2442
805485,2278.4,287518,8344.76,12926.2,57746.4,22680.7,66950,-2308.89,26195.2,54.2562
601248,2004.11,89864.6,184058,20278.4,11210.9,18871.5,30406.1,10896.1,5792.49,54.2562
491653,1841.61,162400,38050.9,6630.08,9924.64,9633.82,27513.4,3091.68,16217.2,54.2817
848551,2991.64,253110,100169,24285.6,13271,17986.1,38260.2,13532.3,19872.8,54.2831
1.60411e+06,4385.9,1.36767e+06,55828.1,101386,81265.2,112162,185915,96007,86870.6,54.2832
284980,1176.73,96271.3,21298,6854.35,5013.18,5728.54,23445.8,5168.52,10581.6,54.2833
1.53251e+06,4247.93,791742,37571.1,69804.3,54475,41639,188629,30441.2,50089.6,54.2834
3.23027e+06,7169.53,1.70133e+06,21626.1,86360.1,67538.8,83077,143042,7605.39,67725.3,54.2871
447090,1707.93,153053,17084.3,7770.3,10036.1,16996,38877.6,1102.22,12656.3,54.2873
1.8913e+06,4346.57,1.60016e+06,17545.6,70338.6,78411.3,57229.5,126963,23537.7,67593.4,54.2874
331101,1294.74,107077,-744.664,3704.82,6856.32,6139,5020.05,-311.144,4018.16,54.2902
341137,1384.09,90027.7,7119.68,4284.33,4047.64,2445.64,11404.2,-272.166,3610.71,54.2953
2.0368e+06,4912.03,786115,45272.4,57316.1,17202.4,49114.9,162027,31691.7,36073.6,54.3064
433877,1618.42,112355,4843.06,12800.7,10601,16668.8,16702.9,585.661,5642.93,54.3164
2.52965e+06,6091.53,1.32347e+06,54202.3,78979.1,64710.1,62776.5,219362,19737.3,51693.5,54.319
767423,2793.4,353864,8467.49,31043.5,30599.7,15489.8,70675.1,10259.6,21905.6,54.3211
1.0813e+06,3206.82,432884,4309.98,22694,10948.8,19034.2,33609.9,2968.02,19264.5,54.3291
539563,2182.39,134838,17484.9,8690.33,19169.9,10381.8,34909.8,5372.94,11468.6,54.3553
1.02125e+06,2404.79,451980,7031.19,16955.1,16570.3,37140,41008.7,1324.86,16803.3,54.364
748812,2414.67,294515,11666.5,14726.2,20699.7,13518,32958.7,-368.099,14227.5,54.3708
463635,1834.42,166104,6735.29,19684.2,10749.3,19704.3,41694.4,10479.9,17144.1,54.3731
937364,2753.98,374776,12323.8,17888.5,15405.3,18964.7,36393.6,10360.9,14655.3,54.3732
779315,2618.31,383034,8244.55,29629.8,21087,35742.7,74772.2,8138.38,18569.6,54.3737
580686,1968.27,240500,17645,12534.1,9966.43,16978.3,39288.9,11240.7,10598.8,54.3758
805770,2311.43,321922,18740.8,19508.1,10493.4,15332.8,26192.8,3859.64,9522.17,54.3813
1.02552e+06,2752.5,724360,8968.72,20602.5,23079.5,24010.4,58563.5,2853.96,18344.7,54.3928
435504,1660.79,209971,41668.1,14625.7,13057.9,13236.4,42028.8,6864.13,9004.15,54.4085
789288,2092.65,397830,1843.85,29729.9,18048.2,21556,51899.5,10303.3,22810.1,54.411
600034,1889.08,216057,8253.2,7208.83,11284.3,20162.1,15049.1,34211.4,11166.3,54.4248
1.1776e+06,3578.21,759853,18749.5,73027.5,81444.9,35402.3,115306,19880.5,33706.8,54.4477
1.15766e+06,4308.81,198189,73486.1,20202.7,18927.5,21384.3,54953.7,22154.9,25364.6,54.4504
521095,2046.01,164869,9617.14,18039.6,5167.15,8167.1,39703.6,3656.28,8718.16,54.4555
535871,2158.05,119579,7389.48,10511.3,8442.93,8426.52,21117.4,2690.37,7084.93,54.4555
661410,1955.79,356937,505.76,28308.9,17598.8,22991.7,52535.9,12793.9,34638.5,54.4583
329203,1279.5,141978,-2297.37,5161.3,3472.92,4262.99,6619.91,390.298,6720.2,54.4608
1.29342e+06,4406.66,363964,101104,37742.1,49801.2,47422.1,104078,24422.3,53211.5,54.4735
273024,1116.55,65037.1,405.557,1586.99,2165.7,10262.9,2894.84,-389.968,3010.9,54.4769
420975,1531.04,135873,-3885.62,4272.19,9166.06,7137.18,6817.62,6801.81,13955,54.4778
1.01273e+06,3646.8,330014,6990.38,21588.1,18163.7,19623.6,52283.6,4606.33,24967.5,54.4937
740163,2586.78,271038,6587.17,19093.7,21544,31474.3,49277,10427.5,20663.9,54.5
748425,2487.49,401578,26769.1,14494.8,22895.8,15848.2,40953.3,-1722.09,19160.8,54.5111
504809,1780.43,379447,1375.08,19888.8,16553.8,12298.2,42170.3,7785.33,19323.8,54.5121
742014,1999.03,295644,-4466.96,16176.3,12159.3,14569.4,37768,11636.3,8824.63,54.5185
891829,2581.21,373840,1928.36,25359.6,16105.3,30371.3,62738.7,12905.6,16761.6,54.5543
610821,2189.94,182982,13356.9,14708.5,22441.7,28364.3,30502.4,85924.3,23903.8,54.5545
804697,3108.06,217361,71847.9,32590.1,15357.6,31216.2,60874.1,40308.8,19508.8,54.5546
1.2513e+06,3496.71,570951,7142.18,35032.8,26000.4,34704.5,68551.1,738.141,45414.2,54.564
536752,2108.14,100247,6210.98,10951.2,3790.07,5554.93,43568.5,1437.77,7581.82,54.5682
1.75499e+06,4148.44,818985,40079.6,53668.5,24611.7,85497.6,86231.4,4985.49,34571.2,54.5931
1.30519e+06,4584.51,567364,102277,45109.6,33308.5,38484,87054.7,21334.1,42400.9,54.6036
690465,1986.9,196700,20868.5,10615,7873.32,10441.9,20559.9,1747.07,9631.9,54.6055
439845,1574.43,96573.2,-4069.62,5793.96,4239.84,6543.66,9742.31,-1848.2,4438.12,54.6115
1.10124e+06,2930.42,682114,10571.4,26231.7,14286.7,19934.5,68935.2,7052.24,17435.6,54.6122
380162,1500.07,90710.6,-1775.13,2595.35,2961.05,4382.1,7003.73,-2035.79,2101.56,54.6146
1.28426e+06,3638.62,351455,16881.2,22505.1,18446.2,23905.7,44335.1,8632.92,18745.6,54.6482
392714,1439.5,114844,-3551.06,7875.16,8423.4,6791.38,17047.6,3036.89,12191.7,54.6527
857244,2537.93,355760,15552,27178.9,40931.5,29987.3,66637.3,47804.8,31463.6,54.6543
343205,1363.02,195880,15740.3,22190.9,25141.5,15025.6,56161.7,27133.1,20088,54.6646
750351,2440.47,250543,18834,20561.2,13558,14310.1,38642.9,38074.4,22973.2,54.6647
563929,1756.79,223927,-5689.17,11291.1,14837.2,14879.4,26584.3,4376.36,7353.31,54.6874
331212,1330.38,103005,1450.87,2241.88,10660.7,6818.65,10903,9474.89,7949.38,54.7016
331093,1331.69,125609,3098.41,5707.94,12024.1,4704.14,25716.7,-2819.92,9456.75,54.7179
654913,2097.71,288369,-2244.03,13590.9,4308.77,13292.3,19304.3,1832.19,12750.4,54.7201
606936,2170.35,274711,11324.6,18838,19778.2,23425.6,35520.2,9112.9,10773.4,54.7224
698409,2368.99,287453,-4225,12739.3,11347.6,13589.5,16865.8,2368.98,9558.5,54.7237
805642,2690.09,316376,30471.7,19349,8955.32,18273.1,44408.8,4222.02,18923.6,54.7266
629970,1907.87,217183,122.911,9492.52,5221.5,17542.4,21535.4,-866.476,9040.09,54.7439
496981,1635.1,197565,3468.92,20079.5,13715.7,19691.7,40195.1,-385.919,17435.7,54.7641
1.10962e+06,3100.64,635094,6415.59,24481.2,28971.6,18047.6,67584.8,2141.77,27720.4,54.7757
335921,1289.48,90385.7,-1848.76,4443.87,5225.62,5985.82,8044.01,6920.68,4913.28,54.835
3.57936e+06,8716.87,2.52773e+06,130850,160452,129851,146132,419304,58603,154363,54.8413
592003,2208.06,249668,33977.6,13905.8,17760.9,18941.8,36098.2,7942.34,12117,54.8886
1.40167e+06,3827.5,508620,204456,37833.7,16904.5,39225.4,107383,20690.7,25927.8,54.9288
409567,1457.45,175170,10671.9,8089.74,13118.9,6070,10942.5,2513.25,10890.9,54.9292
1.05039e+06,3348.6,377100,67473.8,24603.8,21718.9,39823.4,88305.7,52510.2,27473.3,54.9372
399089,1536.34,101204,10969.3,8604.64,12978.2,8055.26,18779.9,2245.65,12727.2,54.9491
639941,2224.19,244602,8550.09,17042.8,26575.1,18336.4,46961.3,37560.3,17895.3,54.9497
522905,1883.97,319454,2404.68,15000.8,7460.44,16736.9,22397.4,1379.05,14151.9,54.977
496152,1747.83,296503,-33678,27928,23663.5,21550.3,8006.51,-15078,15058.1,54.9827
1.37453e+06,3558.09,296643,53563.6,29786.1,20009.8,27418.7,47634.1,1219.49,27502.3,54.9914
441863,1584.8,113139,3073.6,7367.1,6166.46,6049.19,16312.2,1334.77,7965.85,55.0058
1.01687e+06,3761.83,484022,12917.7,37397.6,46338.3,31732.5,92377,15217.2,41819.5,55.0264
582064,2051.72,190259,11419.3,12533.9,15112.2,17391.7,51693.1,5831.89,17848.4,55.0371
492777,1754.87,193796,-189.638,4453.34,3187.05,9891.76,8433.87,-1872.51,6930.36,55.0428
487195,1811.66,363730,-1827.01,4567.3,3109.32,5433.66,8288.53,677.237,6390.72,55.0769
484385,1738.43,257151,-3722.1,5388.52,3506.59,10132.2,9309.33,-1666.13,2695.45,55.1459
878714,2470.57,317051,-3909.58,26543.9,24308.5,19588.6,66666.6,42136.2,16979.4,55.1526
803374,3025.98,178576,12996,16279.9,21446,13120.7,37852,10703.5,21109.3,55.1572
483556,1617.24,111097,8050.94,3618.86,10625.9,10317.2,17647.6,16433.9,12979.6,55.184
1.18082e+06,3177.24,541148,10721.8,34255.2,26911.3,25427.5,68127.9,3466.4,27604.5,55.1868
433141,1554.04,142029,-5553.33,10151.3,12117.9,5110.95,24351,13115.6,5344.68,55.2015
553629,1846.44,344828,-2799.73,75719.6,32708.1,35185.3,103591,113724,4115.41,55.2215
2.16925e+06,6178.14,1.19635e+06,86549.9,87156.1,66449.1,77482.8,220417,30026.4,62557.9,55.2247
1.48102e+06,3657.19,724566,31076.2,64812.2,76345.9,47296.3,135644,26666.7,53732.5,55.2275
394957,1434.78,81954.7,2394.11,7304.23,5258.39,5507.54,14558.2,2236.55,5545.33,55.2365
330877,1275.36,75391.8,-8428.24,4944.71,7011.9,4677.06,12409.4,-1243.67,4514.42,55.2497
463876,1856.49,169728,-77.9993,6057.2,7661.62,6052.7,30136.9,503.939,7580.26,55.2521
409602,1498.36,168641,13277.6,14122.6,16033.6,10619.3,34044.1,1101.83,14249.7,55.2522
351332,1329.15,52102.2,1161.43,802.262,943.489,4168.79,2935.01,-560.816,955.714,55.2548
849263,2902.15,288092,9446.04,27111.2,21796.1,13660.2,45848.8,10190.8,19680.9,55.2579
510865,2027.68,259763,-310.179,13445.6,16116.7,14504.5,31771.9,11162,8866.36,55.2579
1.05743e+06,3310.61,442856,34702.4,36428.4,36631.6,31552.3,73618.2,9529.69,35584.6,55.2632
457038,1792.75,120403,9838.76,8420.28,6012.69,6438.54,19028.7,4615.2,7715.56,55.2861
879922,2199.29,245761,10436.6,8593.4,10012.8,20753.5,24454,5333.57,14707,55.2951
1.19372e+06,3166.75,769580,104693,58423.5,50416.4,41498.5,118905,14649.8,36344.9,55.2954
1.61933e+06,5132.19,431184,28098.6,65600.4,39953.5,43629.8,126986,48315.2,40416.6,55.2956
1.24644e+06,3901.7,980226,42313.2,57048.2,62305,54506.1,134566,43075.7,55482.7,55.3004
627698,2034.98,248868,14221.1,12645.2,16408.9,15341,30003.3,3945.97,14080.4,55.3015
303835,1200.67,77105.6,7422.32,1055.22,11552.4,4845.49,16767.8,5100.54,7648.81,55.308
1.94619e+06,5983.54,872232,64727.8,73403.8,48661.2,47136.4,160512,19399.2,44378,55.3153
630653,2016.07,239960,4471.7,23397.5,11732.3,17483.3,36578.7,7856.27,10878.1,55.3192
365060,1379.45,179434,-4411.98,3806.02,17118.9,7249.89,14917.8,22276.7,13636.1,55.3333
323599,1272.76,98370.1,-1392.37,8893.91,6442.08,8708.61,13318.6,3682.38,3178.26,55.3544
494501,1709.04,150642,-5813.78,6145.71,15520.8,8776.38,12100.5,7749.64,11207.4,55.3818
560723,1915.77,126862,5893.95,13612.4,9946.67,10907,26044.6,6173.72,9883.73,55.4006
391661,1482.86,123434,1603.22,9224.91,11674,10280.3,27593.3,3533.44,10723.7,55.4028
695035,2342.09,207739,3760.99,12594,39526.5,23483.5,57059.9,11265.9,17887.1,55.4077
648605,2163.54,215908,6703.49,19416.4,7342.14,15366.8,24778.4,10718.4,14379.5,55.4077
400872,1555.93,99606.2,5109.1,11275,8245.18,8653.7,18903.4,4562.1,7160.34,55.4158
498656,1599.38,195956,-2348.7,6112.22,7540.66,10682.2,15862.2,5133.42,4705.85,55.4236
282032,1157.87,50792,-1969.33,2197.76,1660.31,2888.9,1601.22,-937.185,843.778,55.4256
615786,2263.85,166059,17380,11631.4,11768.8,11979.6,40496.2,9718.3,17679.8,55.4556
2.72628e+06,8407.76,990444,55325.7,104212,124566,89148.6,217286,36752.1,116108,55.661
460798,1784.96,194766,3734.84,17264.2,18654.9,15622.4,40670.5,16719.3,8225.13,55.6704
607036,1935.88,280268,24035.8,10643.7,3973.42,10887,15582,8395.68,5532.03,55.6764
481047,1841.77,177428,25678.9,22206.4,9853.24,11489.8,32566.7,1711.8,7489.29,55.6766
483553,1680.6,302277,-21492.7,12999.2,35312.1,14226.8,15318.7,8167.19,31345.2,55.7202
457604,1732.94,97400,3330.78,8391.43,3778.73,6888.66,10930.9,-1101.55,5481.69,55.7548
560398,2035.9,221324,11481.5,13032,20281.4,12250.4,28988.6,6588.72,15572.1,55.7721
889046,2441.65,404425,41644,21817.3,27534.2,21802.8,106170,6705.7,52114,55.7832
1.1716e+06,3370.54,414192,15162.6,53056.6,35533.3,26529.9,91077.9,14982.2,22601.8,55.7911
638570,1994.9,170341,103451,18647.3,11513,14731.9,35920.2,8724.33,15743.4,55.8216
1.04043e+06,3094.65,385072,3707.57,34255.9,6151.23,27257.1,33509.8,171534,32466.7,55.8217
2.5314e+06,6205.48,1.59673e+06,38406,118977,72295.4,92772,186962,50782.2,86612.7,55.8273
563333,1732.54,207598,-1696.91,17885.2,15942.6,12675.7,43692.3,21234.4,10813.3,55.8621
900356,2669.39,362601,4439.08,14050.6,6323.54,15499.1,45553.7,874.759,5207.69,55.8718
1.06794e+06,2900.96,595889,41589.7,31504.5,6459.91,32527.3,36858.9,6211.27,13713,55.8743
506724,1765.54,121754,9969.66,7702.88,2883.64,6145.52,12308.4,227.618,5794.39,55.8743
2.16181e+06,6493.89,813262,76550.1,80856,49198,45702.7,181565,23951.8,39893.9,55.8759
399370,1520.19,118592,-4965.16,11159.9,6532.04,7079.98,7200.19,543.32,4433.36,55.8806
729420,2460.04,615567,9108.67,46704.2,30986.4,32042.6,104505,19845.4,27225.5,55.8921
1.41272e+06,3423.41,841075,88025.7,92304.1,72690,75850.8,94413.7,50717.6,46133.4,55.8922
429400,1647.97,231324,-14948,7589.18,14958.9,7186.04,25702.4,-150.898,13644.9,55.8966
408508,1572.83,97267.4,31400.4,8752.51,6705.25,7334.16,25135.5,3166.48,7433.13,55.9107
407358,1516.99,149128,-2953.46,7910.96,5466.13,7515.43,16663.6,2209.58,3752.27,55.9546
482117,1727.58,158513,49445.1,6597.71,11300.8,8072.6,14165.1,1401.36,15266.4,55.9872
276927,1098.78,104450,31616.7,5147.21,5671.35,4289.55,3966.09,1913.47,1409.76,55.9873
428306,1601.05,141666,5852.96,15218.3,7710.29,10172.1,29356.8,7000.76,16332.8,55.9886
798038,2824.6,201674,13851,14274.4,15422,18176.8,53064.7,22152.5,22340.3,56.0124
578039,1960.8,143643,-5072.45,8576.51,6857.32,6826.57,14948.1,1818.48,8428.95,56.033
449824,1833.03,139846,11031.3,13577.1,22828.7,12336,39139.9,5522.66,18136.9,56.0393
1.23428e+06,3702.56,485954,12466,21194.5,52628.9,32730.4,61184.6,7702.54,26060.9,56.0437
1.98523e+06,6162.33,595664,54425.2,69005.2,114038,51752,175550,95648.6,81420.1,56.0505
1.6142e+06,4693.2,674489,121952,42889.4,37324,45625.5,102594,18715.5,44641.1,56.0588
704343,2506,331985,8561.9,11986.9,20228.1,15132.5,58948.2,13956.9,17701,56.0985
742479,2259.99,222566,20249.1,11118.2,14747.4,11126.9,32646.8,20577.2,10585.5,56.1013
967956,2688.12,292465,911.428,19521.5,23151,27435.7,42925.3,3500.71,23393.2,56.1026
522255,1655.04,182244,-6225.31,10764.3,6966.63,7140.54,13055.5,1791.44,6332.18,56.105
402466,1585.1,101515,40288.3,3581.7,8061.7,8758.27,20692.9,1744,16520.1,56.1552
1.46723e+06,4784.48,395761,103202,44319.8,27824.1,31077,94652.5,15969.1,44422.2,56.2143
600523,1986.99,160988,5193.87,9836.99,18436.1,11060.4,37495.6,3404.22,11749.4,56.2263
777052,2914.65,332978,695.255,18013.7,47180.7,20269,76121.3,7164.91,32006,56.2598
462260,1658.66,121718,-8180.11,7140.38,13444.2,10186.8,15687.5,6071.19,8132.08,56.2649
579556,1952.39,247961,26409.6,11918.2,14321.8,14465.3,40025.8,915.342,25956,56.266
929500,3020.62,201810,16453.8,22617.2,23100.5,25986.2,54596.1,35905.1,22786.6,56.2661
729957,2427.37,430038,-13800,27326.4,29545.4,17508.9,34197.5,-3705.47,18968,56.2805
772234,2057.45,372275,40728.1,34164.3,20602.3,17762.3,57444.6,16953.5,17277.1,56.2905
598554,1705.47,192067,14633.9,8575.03,7514.43,7553.66,12498.7,10687.7,4846.13,56.3001
473990,1911.91,94032.2,4942.39,7568.5,1706.3,6772.56,59368.6,6577.66,10811.3,56.3031
679186,2032.97,456305,34726.1,32847.4,41030.6,36475.9,59302.6,21198.4,35724.3,56.3066
1.04728e+06,3037.17,397008,14490.4,46053.4,45013.8,27922.7,97788.6,18547.1,44300,56.3113
1.00141e+06,3274.49,433433,12361.4,43450,51962.8,29137.3,90397.8,10600.5,30956.7,56.3114
926280,2582.64,262228,2285.04,15274.4,8156.81,42728.5,127210,-766.395,14720.8,56.3123
345565,1344.82,182952,-18716.9,4500.38,16469,10039.6,9626.64,483.19,13340.9,56.3158
418166,1477.78,93314.6,43979.2,3956.97,6150.49,3791.75,10478.6,-67.5615,5045.91,56.3552
489345,1661.04,218899,9286.79,10931.2,3101.78,7284.36,13569.5,5744.92,3290.64,56.3555
490410,1656.44,236115,2643.98,4883.1,10279.7,12900.4,10702.1,21476.4,12734.2,56.3592
729599,2727,336104,9024.35,31007.8,37886.5,29848.7,82004.8,16255.1,36485.3,56.3641
1.76389e+06,4605.18,736173,86676.4,77108.6,57499.6,45062.9,135601,16744.4,43388.1,56.3675
1.77257e+06,5455.38,600620,43128.5,41174.2,41293.2,35373.3,117664,15413.4,36950.5,56.3677
365683,1424.27,119270,-1258.83,9784.63,6410.35,6550.07,15270,3158.32,8582.19,56.3677
1.07154e+06,3542.65,348886,16844.3,48122.1,22296.1,23027.2,76908.7,20066.9,19900.4,56.3678
434701,1667.97,134962,3780.99,12860.8,8172.49,6961.97,23442.9,5006.25,6987.9,56.3681
1.24435e+06,4245.33,292039,37260.5,28668.4,20184.3,25850.5,94465.2,32962.1,30098.4,56.3682
592549,2251.43,155598,365.773,14582.8,16983.4,13770.1,46237.4,15706.7,13164.5,56.3692
600789,2131.58,115903,9512.34,12309.2,16137.9,9828.59,39778.5,3749.35,23890.6,56.3694
654735,1972.37,150607,17228.4,9645.95,13085.4,12061.8,37603.3,13173,19593.2,56.3995
453858,1747.34,131837,5273.55,15383.7,5767.65,9531.34,33607.6,5238.17,11809.3,56.3998
927539,2422.56,597660,-46547.4,43820.5,46995.7,27832.2,68614.1,-5053.46,33628.3,56.4015
1.17152e+06,3798.92,332914,47616.4,39964.6,31791.7,44494,98269,23850.2,28202.4,56.403
632670,2264.84,121605,13100.1,17255.3,3751.6,14681,26968.7,4157.39,7776.3,56.4123
546082,1931.43,111681,10820.6,11139.6,9584.54,8677.69,20569.2,1886.83,14352.4,56.4491
969513,3592.97,307286,12859.3,23581.3,20764.7,15376.6,51794.3,608.583,22200.9,56.457
723483,2103.62,314999,8229.5,15448.2,9090.92,21779.9,40023.8,10503.8,16870,56.4575
1.2368e+06,4011.3,446592,40815.6,40444.8,47242.5,38754.6,170310,13415.8,45402.9,56.4584
1.81033e+06,5669.18,1.56121e+06,65461.6,140415,60013.6,66401.5,239257,43827.1,79489,56.4942
912449,2732.52,280733,5626.27,21086,11704.4,33586.1,32508.1,4265.04,18244.3,56.51
562087,1766.48,156024,-4312.8,10535.5,11590.7,8926.69,19931.3,984.969,8105.87,56.5149
653185,2349.65,256626,4089.89,20129.2,19237.4,12626,62098.3,10171,12503.5,56.5268
534780,1768.6,141075,10712.4,10929.5,4861.03,12600.6,21164.3,1481.97,8801.84,56.5268
1.0071e+06,3524.42,381374,109249,33993.9,22256.8,31606.8,112784,11545.4,31699.2,56.5278
1.23478e+06,4464.99,381349,24370.5,44703.6,30507.4,28430.3,115097,23609.1,31324.4,56.5287
