FSC-A,FSC-Width,SSC-A,HA,pAKT,GADPH,p38,pS6,pCREB,Time
428508,1705.45,133375,17907.4,16623.9,11664.1,44519.6,2544.01,6067.2,4.05052
1010330,3326.1,313127,25369.6,38732.3,19701.4,123444,4856.78,11903.1,4.05054
543638,1828.51,192988,5819.85,12270.2,16163.1,19156.7,4440.54,5649.59,4.08734
1213810,3359.94,413566,18266.5,38173.2,57958.6,68311.8,3508.57,18210.8,4.17826
891599,2947.36,239284,77814.1,24182.9,20821.2,75639.3,1773.59,17352.4,4.17828
489355,1873.57,131290,2704.72,5438.86,8284.8,27322.4,1616.16,3394.56,4.18847
412673,1550.95,271240,11869.5,8293.23,9592.54,14945.1,-236.355,3336.35,4.20086
477381,1883.04,146461,6524.87,24498.9,28205.1,45131.1,-846.691,7508.06,4.30269
751221,2228.99,219395,7022.77,7453.34,13987.9,4713.01,4860.59,8455.99,4.30956
496712,1800.14,238283,5440.07,6860.92,2870.28,8566.26,318.471,2550.82,4.33089
632950,1996.69,388246,7631.1,9198.45,23083.9,22067.2,1351.28,3935.1,4.34385
612246,2214.34,280516,7574.05,26873.4,30187.4,104890,2578.65,15235.1,4.48948
1221070,3720.2,647328,30779.2,93127.4,93426.2,106538,5897.32,35503.5,4.55025
739095,2279.29,264723,359347,21866.5,19947,63213,13769.8,16602.2,4.55995
302021,1226.4,81721.3,7524.62,8877.84,4046.44,23538.2,-814.183,4115.63,4.60727
563855,1986.77,175127,7765.18,22321.8,18926.8,57750.5,839.145,12886.7,4.62755
320565,1301.82,45276.7,3650.32,5608.77,7811.78,47442.3,-3222.21,8693.64,4.62757
623330,2334.5,168064,7667.47,21877,21048.9,50528,1071.74,15093.9,4.63358
751083,2274.56,276818,11824.8,27127.7,30722,65778,9714.72,12520.4,4.64999
647031,2517.48,173498,10686.2,23797.4,18806,65253.3,2414.54,12750.2,4.67257
377798,1441.5,112324,3022.49,4919.77,7663.83,16180.6,270.385,4541.27,4.75984
1105120,3999.09,269169,11750.9,29895.5,50310.7,57366.6,3115.17,6285.11,4.77434
336583,1247.87,89075.7,39078.4,7537.62,5929.62,17486.6,1805.56,862.642,4.80082
690366,2560.62,229552,9777.41,30884.1,44279.2,79076.6,2070.33,16276.1,5.12861
2225550,4099.15,7305050,11529.6,71243.2,16451.8,-19436.4,26509.3,42422,5.239
841294,1945.79,2229890,3755.49,25162.3,4195.53,-1866.89,4437.81,5130.97,5.2391
678840,2281.39,290705,8843.37,7680.77,24246.7,18815.1,1001.94,6978.91,5.36742
7193810,12483.3,23743100,-21084.5,87419.4,43836.9,-55756.8,102714,136422,5.46464
760941,2803.13,734209,3034.09,171253,5781.74,27098.7,9064.62,3560.06,5.46638
2032030,5268.91,983826,107253,135017,88504.4,363784,1792.17,83957.5,5.46649
7594700,13082.7,14601000,-11531.2,68002.7,30354.6,-37563.9,72604.6,79318.5,5.50808
287227,1167.63,212817,3302.38,4018.41,4382.96,2806.09,3526.56,3098.71,5.50884
1940080,5980.11,728334,85528.6,92966,90084.7,225014,10224.6,59533.3,5.5268
399988,1524.9,73058.8,2934.35,7593.92,16014.8,23517.3,1485.57,10365.4,5.53255
1267610,3105.27,6069970,10651.2,28932.6,11878.8,21156,5629.42,33805.9,5.54473
