FSC-A,FSC-Width,SSC-A,HA,pAKT,GADPH,p38,pS6,pCREB,Time
766157,2963.32,360174,14537.7,78346,85035.1,210086,3891.43,30831.4,3.75376
806485,2024.51,572681,15090.3,23135.1,52169.6,67924.3,31218.7,17769.6,3.7736
455756,1524.86,245473,4565.2,4591.52,29607.1,7095.43,3689.53,4295.58,3.7792
1014960,3183.79,666070,14964.4,72848.3,136350,287557,21204.4,27436.1,3.79664
320603,1267.91,49244.6,350.357,17234.2,18050.4,27359.6,-788.549,-1567.19,3.80879
478398,1714.69,161287,6038.26,5541.7,27163.9,21006.7,3806.47,16961.3,3.81248
301761,1168.13,129293,2973.08,1728.68,12389.6,18327.8,4772.05,24139.3,3.81285
649272,2613.01,150272,6813.03,39955.5,52055.5,95128.5,690.39,8987.55,3.81459
1306080,3254.01,565023,15732,98217.3,131546,159146,1570.18,99469.6,3.825
498929,1722.44,370643,6272.12,3549.06,38110.7,1599.52,4362.64,3109.57,3.87002
1193360,3181.5,818289,31718.6,40535.3,44784.1,174080,18954.9,11056.3,3.92191
320200,1274.39,51052.9,1727.86,10460.3,13073.2,16309.8,3025.14,8270.22,3.92991
345048,1371.45,101179,4001.97,19216,24222.3,53508.3,5599.1,18915.6,3.93043
683718,2548.14,209539,5469.46,28914.3,32390.7,114022,6497.04,13774.7,3.93956
503835,1959.73,157223,5829,10304.2,18750.2,81094.9,274.196,19766.8,3.98004
472005,1822.74,125470,5134.89,12435.8,38626,44165.8,-2518.96,17547.3,3.98501
901200,2761.77,233685,7122.93,41927.2,111784,75309.8,-1076.27,15485.7,3.9917
416410,1601.67,181505,2056.66,9421.15,5799.73,2964.01,3034.49,2050.06,4.01872
450406,1581.19,77167.4,2578.48,9798.48,15390.9,29371.1,21980.6,9157.04,4.05023
351814,1439.37,76258,3189.69,10270,24708.3,18890.8,-286.8,6885.33,4.05042
550047,1953.93,185530,7149.5,26595.9,36417.4,70644.5,-437.251,18773.3,4.05638
450674,1531.56,166093,5835.54,40302.3,42105.7,75894.7,1501.62,10418.4,4.0564
2338250,6127.46,789600,24387.3,122682,326058,275347,-5871.62,58324.5,4.08947
447066,1658.34,167543,4028.86,6826.13,5927.33,3884.73,1630.38,2368.1,4.13133
485408,1704.12,181082,2917.01,18494.7,44871.5,26857,10803,11963.1,4.15239
