FSC-A,FSC-Width,SSC-A,HA,pAKT,GADPH,p38,pS6,pCREB,Time
397600,1513.09,79275.9,3082.49,10228,6747.31,26449.1,-40.2378,1077.5,8.69715
611990,2157.56,142023,8123.75,26589.9,17504,84641.5,-657.419,8428.14,8.70647
573619,1872.9,103595,7632.27,23305.4,20652.3,49042,207.075,4369.43,8.70647
399681,1556.74,123585,7455.4,12528.2,15439.8,49442.6,333.422,17575.3,8.72289
383435,1505.28,128147,5002.26,13365.7,19569.8,40020.7,-74.4448,11244.5,8.7277
525911,1874.38,166802,5465.1,18460.1,15190.1,23546.4,77975.1,10053.2,8.73169
337150,1316.35,162020,6218.04,7925.79,13920.9,57165.9,16821.2,9276.73,8.73567
1052070,3438.4,303153,15093.8,41751.6,55567,156255,-1355.15,16746.5,8.74259
1768440,4210.18,1979330,298817,111715,127646,297557,14688.2,56460.6,8.74277
1218650,4391.17,771503,26510.8,70060.5,80072,231165,5382.81,15477.8,8.80196
2413460,5716.03,2231350,1279470,231970,214075,467940,74081.6,98641.5,8.81061
506296,1685.85,253387,16269.9,29980.3,32356.9,72888.1,2500.83,13315.6,8.81061
919728,2916.44,338874,21238.5,55455.6,51552.8,167054,-1671.28,11954.9,8.81428
357588,1457.45,151047,18686.2,22466.6,20741.8,92500.1,268.063,3996.14,8.81456
483482,1633.34,165932,9036.14,57329.5,42624.5,40213.8,-1818.64,10881.7,8.85444
1133640,3515.49,321006,100576,49088.9,56729,152934,-3485.54,25670.7,8.85532
450523,1785.46,121914,4833.43,18899.4,19347.9,44263.8,-600.167,9743.42,8.86115
434216,1772.88,175760,27075.3,11027.9,10968,90495,12255.5,28201.4,8.86766
1022820,2899.69,475203,19618.4,54626.6,53736.6,133525,5469.37,17692.3,8.86786
565255,1850.59,189529,5203.46,10495.7,20037.6,32058.4,3943.15,6068.08,8.88537
371578,1449.53,94767.2,3530.06,19674.1,15104.9,34747.3,3656.51,4749.55,8.88797
744196,2799.45,314865,13588.4,57780.6,68546.8,111650,2045.81,23858.3,8.90428
1886040,3525.57,4660470,14428.4,39034,8320.7,-8718.72,10747.3,26920.3,8.918
2873550,5164.05,15797000,16903,140870,27546.1,-32051.2,31842.6,71437.3,8.92051
342085,1307.5,82130.5,4379.82,11777.1,19210.3,28438.4,-1509.67,5822.93,8.92065
2865560,5146.22,14564200,13658.2,116450,26242.1,-31536.3,33645.9,75500.2,8.9522
327277,1307.27,123198,3571.71,7872.8,7011.18,13138.3,5319.17,5174.06,8.95384
3019350,5670.38,26210800,22289.7,158835,42679,-51350.3,56321.4,125424,8.95909
439597,1647.63,187066,4636.43,9670.12,11000.8,19669.9,563.71,1603.21,8.96135
491469,1686.41,121999,7722.12,18756.4,20485.7,59150.6,-160.463,17578.4,8.97737
467639,1908.54,159291,7697.6,23911.3,21795.7,109633,-752.88,10828.3,8.98865
1668060,3241.6,8883660,7107.35,55593.5,14751,-16903.3,20037.3,34681.4,9.00009
377038,1396.03,165914,1995.55,1196.46,20694.8,552.693,653.734,1039.12,9.008
350590,1414.07,220020,6476.29,13626.5,10848.4,38329.1,-1424.45,8833.02,9.01383
2844040,5258.37,20651800,17282,141700,33484.2,-39125.5,39997.8,98524.4,9.03166
1505950,4648.43,463543,22411.6,64978.9,144796,188359,-205.196,32741.1,9.03655
2434020,4532.23,14764800,19953.3,105897,29502.4,-11887.6,29519.3,68411.9,9.04845
934693,3421.73,279865,11014.6,39080.6,28139.5,98829.2,-92.4768,14601.9,9.05241
2303440,5419.05,833424,31835.1,125957,108039,236719,7363.77,40024.1,9.06774
549697,1768.13,241447,12786.9,8527.02,15851.6,39704,52114.3,20616.8,9.07659
436858,1667.79,103370,6819.68,12579.3,10592.2,36115.8,6419.13,11815.4,9.08454
690292,2475.34,174126,10160,33403.9,51423.6,51042.5,-598.071,7697.55,9.09047
487764,1555.48,225546,10000.7,6599.81,8421.92,22744.6,6008.2,9064.03,9.12264
658691,2188.85,255768,10892,13704.6,34023.4,39999.9,5171,13455.6,9.15071
1415590,4637.01,340086,19683.5,66188.1,73785.1,152318,-1508.39,40998.3,9.18806
485156,1681.51,227683,10377.2,14436.7,22418.9,34108.7,4972.39,11890.6,9.19444
677036,2598.59,248444,232497,28186.9,37347.7,95566.2,2767.16,16701.5,9.20996
872648,2258.83,1003210,42986.4,51851.8,43713.6,70713.6,34115.8,37238,9.23784
1224550,3495.12,410189,18073.1,36628.3,51615.5,40772.6,4604.46,8696.95,9.24179
2888980,6525.42,1485400,99662.1,192675,348859,337756,8916.08,51265.5,9.24513
1312360,3505.99,617210,44159.4,77563.6,79051.6,163816,9899.74,28371.9,9.26885
1245220,3017.35,1073790,98196,46588.4,40749,79809.8,12938.3,21002.6,9.26949
397049,1628.24,249256,6752.02,13680.3,30108,42990,2140.7,17483.7,9.27891
395941,1583.12,229242,3759.55,3022.61,1399.9,2203.26,1325.9,6248.21,9.32426
1345060,4963.88,624952,23859.4,68080.2,69832.1,220049,2292.29,36292,9.32672
1215650,3844.89,643342,23115.4,92201.5,109548,308909,-6435.58,48920.1,9.3607
412888,1554.95,118719,6969.35,7525.05,15163.3,42461,225.334,33021.8,9.36614
721386,2675.13,188694,11359.8,27788.5,64531,66467.5,2144.35,15870.2,9.38081
622606,2001.4,274456,11107.6,34406,59063,84389.4,-2894.49,11817.4,9.4036
546411,1945.98,198847,8683.34,24852.1,56768.2,88594.8,-3912.81,11318.4,9.4119
958600,3129.4,353774,17953.5,76268.8,56016.4,145273,-6311.8,24986.2,9.46474
733689,2888.72,287948,14366.9,43590.9,28547.2,106324,2342.69,12034.9,9.47796
1244970,3560.94,546554,23986.1,107871,86377.6,241650,30313.9,32341.9,9.50825
448653,1683.4,232068,6643.6,19922.9,18552,50747.4,2697.99,6974.9,9.51243
410816,1632.55,143138,6514.81,14472.9,13295.4,50584.3,-3215.01,17919.3,9.52109
