"FSC-A","FSC-Width","SSC-A","R712-APCA700-A","V450-PB-A","Y585-PE-A","Y610-mCHERRY-A","Y763-PC7-A","R660-APC-A","Time"
411412,1498.21,160028,10914.5,5774.1,12172.2,27710.7,11546.6,17095.7,6.69082
1.43187e+06,3009.76,5.43528e+06,14249.1,36835,7439.9,2389.3,12139.7,25418.3,6.80357
526492,1534.61,1.03548e+06,4217,12538.1,2294.2,540.2,2931.6,6061.7,6.83453
464035,1438.48,226998,22060.6,11599,21223.9,48407.3,20303.7,46073.8,6.91141
596474,1884.97,267519,9858.1,6799,6892.4,15356.8,9524.7,8218.8,7.01213
721598,2058.49,227391,12437,13431.6,18543.7,48916.7,20722.1,12820.7,7.01258
396854,1486.08,237914,4345.8,4874.2,12090.1,15318.6,6122.5,4017.7,7.09639
350187,1372.99,134199,5848.2,8085.3,11097.9,27870.7,12089.6,6845.5,7.09873
691938,2301.25,296130,16538.1,17782,40267.9,75014.3,25161.2,22946.8,7.1633
1.28686e+06,4435.17,562623,65931,107196,110102,282989,106532,101463,7.16332
567828,1774.68,97428.1,6607.8,5297.2,15643.1,21887.6,6933.5,8189.2,7.17427
412394,1540.62,244563,29324.4,32732.5,36180.9,106475,40043.4,55703.5,7.28546
557648,2182.91,264479,17973.7,16950.1,24976.3,66983.3,25963.2,28861.4,7.33379
3.46779e+06,6574.21,3.14609e+07,110252,130819,64282.4,10956.5,104710,179770,7.49235
1.79979e+06,3456.31,9.21312e+06,26997.4,69336,27685.9,31739,30830.4,43087,7.53895
336332,1323.49,123773,13251.2,11188.6,16348.3,50556.8,23551.7,21193.9,7.53897
1.22897e+06,3484.83,462856,69295,62438.6,111770,227020,73009.8,134746,7.59991
326152,1289.49,178324,6494,2340.4,3238.8,5428.3,5176.6,3829.7,7.62463
311983,1252.7,185908,3780.4,6822,13334.9,25512,9313.9,4471,7.70191
962710,2478.57,6.96206e+06,15826.2,26457.1,10055.8,14944.3,14502.2,26885.4,7.72518
3.76473e+06,6640.19,1.44254e+07,67248,151200,34256.9,8565.5,61320.8,143386,7.72769
425782,1576.19,184173,3185.5,2729.9,7310.3,9929.8,4161.6,2433.7,7.73383
348754,1361.86,119224,14703.9,7083,10148.2,23816.1,11900.5,26946.6,7.74469
681237,2409.32,186701,22092.9,27639.5,30399.4,83484.5,30868.4,23702,7.80548
380838,1456.27,41482.6,3075.2,2415.1,14263.8,18231.3,5060.7,2528.4,7.8205
1.34031e+06,3873.03,425667,36830,65958.6,43515.4,163183,74012.8,51062.6,7.83589
301700,1217.26,41048.9,7006.5,3070.4,10445.8,17950.3,5787.6,9897.7,7.86789
526558,1974.84,239402,29391.9,15447,25126.2,51402.6,23623.5,23558.1,7.89607
6.0154e+06,10622.2,4.67919e+07,206749,117680,107798,10489.1,196148,306520,7.89745
3.02066e+06,6904.73,2.17006e+06,205098,284538,267808,783509,317556,341872,7.89825
2.13972e+06,3985.85,8.63671e+06,24658.2,68177.1,20001.3,21806.3,32367.2,41768.9,7.91336
399207,1607.98,99725.2,9221.9,12262,12468.4,40321.5,15643.9,15299.5,7.92469
465018,1827.52,213977,31678.7,28414.6,19744.3,66227.3,31717.2,18607.9,7.92932
412728,1447.41,138135,23884.5,6681.1,13106.9,36175,13960.8,15490.1,7.95051
821213,2992.01,282177,45734.5,27655.9,56439.8,130354,48794.1,84953.2,7.95291
2.33619e+06,5968.35,1.53066e+06,107477,96878,129448,363074,135721,155113,7.95901
1.02245e+06,2783.84,462638,31863.9,29974.3,38288.2,120596,42714.4,52670.8,7.98561
457355,1819.58,162264,23616.7,18652.4,21118.7,81007,29975.1,44175.9,7.99145
391668,1586.8,77764.2,4473.9,5951,13664.4,19226,5908.9,3392.5,8.03389
481502,1618.88,241428,11052.9,6084.5,9689.4,18399.5,10390.4,17290,8.06957
6.86243e+06,11964.9,4.11659e+07,224583,154872,101663,22316.3,195547,448499,8.07771
4.27568e+06,7623.01,4.53814e+07,83539,229459,61297.9,10261,114428,148428,8.0779
4.11907e+06,7721.86,3.71445e+07,143792,95782.9,77303.3,27613.8,123681,221558,8.08459
376450,1545.45,72092.2,10130.4,9175.5,15805.7,37433.1,13168.5,21509.6,8.09303
727863,2652.27,169208,10931.4,11806.3,16217.2,38047.1,13961.4,12737.8,8.11145
5.25845e+06,9254.4,3.77042e+07,163597,272493,109732,44739,171673,255421,8.12592
750562,2857.32,218485,33280.4,16751.7,22968.8,71500.8,27379,21312,8.14162
3.00814e+06,7532.57,1.76675e+06,207755,245719,277502,747539,300943,326988,8.15595
725557,2771.12,349437,63529,49382.1,50614.7,159655,62182.8,73549,8.15879
868010,3098.22,374585,65645.9,39637,43079.9,138794,56368.4,77646.5,8.17229
424987,1683.58,125003,17105.2,22084.1,20011.8,46011.8,16843.2,30760.9,8.17462
934670,3248.64,256555,35682.9,49133.5,54061.9,156796,55658.9,53666.5,8.18937
475281,1890.31,126310,14652.2,15623.1,25099.3,79445.3,30494.2,23669.9,8.19332
1.71191e+06,4283.21,747156,79047.5,85357.1,102404,309384,118744,130685,8.19337
695894,2003.7,473164,34793,54254.9,61957.8,178377,74085.6,52430.2,8.19339
452712,1484.83,193104,15492.9,18707,15545.2,45151.1,30613,22609.1,8.20055
804963,2986.53,344696,36199.4,50384.3,34794.7,109112,41961.4,61841.8,8.20703
289606,1178.46,87185.5,10502.2,9374.9,10665.2,43834,16885.1,16382.9,8.20998
768677,2455.59,256976,23511.4,21214.7,35450.8,79715.3,30729,38765,8.21306
437672,1586.44,121722,17280.2,16544.4,20645.1,55769.8,20816.4,29519.8,8.22426
621357,2338.12,169353,87545.5,17802.6,36072.2,102547,38972.8,56379,8.23625
2.35648e+06,4477.68,1.42217e+07,210962,113575,61431.6,106654,71848,100747,8.24577
496034,1966.13,256742,18577.9,21243.4,26880.3,89337.6,37435.8,31003.7,8.24717
513860,1785.01,120151,12150.2,16938,24015.6,45079.6,19415.7,13819.6,8.26228
797010,2884.04,217873,28593.4,34936,31340.4,96741,38909.6,52235.8,8.26406
