"FSC-A","FSC-Width","SSC-A","R712-APCA700-A","V450-PB-A","Y585-PE-A","Y610-mCHERRY-A","Y763-PC7-A","R660-APC-A","Time"
413386,1526.51,118102,10366.3,17738,14982.8,65792.1,22309.7,12933.9,9.44532
441069,1573.36,141783,10438,12449.6,12490.5,34386.6,14818.9,10629.7,9.50232
2.74685e+06,7003.79,1.04455e+06,73087.8,109684,124100,382950,129773,93470.9,9.50333
791935,3047.28,334228,171487,34974.2,40635.8,101838,43955.2,33783.1,9.55158
892316,2623.13,388080,20498.4,29585.3,36172.4,99137,36577.6,24248.9,9.55522
576749,1851.1,187061,474685,21628.1,23119.5,61259.6,61733.4,50112.2,9.61893
359342,1331.78,104305,5227.5,11617.6,13056.5,45212.1,12776.4,8095.2,9.66275
395590,1546.41,402770,11439.8,19553,27823.3,58624.6,17704.7,11173.4,9.67773
892529,2406.45,536240,30941,45119.6,49436,129566,56344.4,37733.7,9.73107
299229,1222.47,186347,5245.3,9843.5,9166.8,24141.6,9866.2,4086.9,9.73995
495959,1598.74,246728,9479.6,10804.2,25624.3,39019.6,11060.7,9310.6,9.74419
921531,2576.81,451355,21499,24071.6,36466,75284.6,27074.9,21427.7,9.7568
9.03315e+06,15590.4,8.12573e+06,9853.8,86728,15692.8,3167.1,43613.7,19697.4,9.76818
1.96136e+06,3749.88,1.1215e+07,27064.1,72805.7,15357.3,4441.1,22149.7,46533.6,9.77648
697287,2827.13,204492,20233,32584.6,41752,103677,33308.4,30133.7,9.80948
1.72497e+06,3306.13,2.93519e+06,12103.3,27202,8848.3,3273.6,14114.7,18812.9,9.8168
1.09899e+06,3351.45,369528,32803.1,73726.2,62064.3,195321,59402.7,37419.1,9.83238
1.372e+06,4723.26,447230,42674.4,78825.3,73766.9,249632,79933.1,46057.9,9.8324
499484,1886.34,362632,277441,35081.4,30381.7,92852.8,53718.6,37807.3,9.83259
666140,2145.59,162965,15049.4,36222.2,32911.8,111329,35013.2,20836.8,9.86782
1.23058e+06,3382.31,810126,38972,75366.4,77949.8,207504,72481.5,40173.2,9.87077
738929,3029.65,295978,29733.3,64820.1,54566.5,166617,53899.1,30453.3,9.87095
512034,1784.48,199141,10599.3,12041.3,22719.7,45802.3,13585.2,12598.8,9.8722
543702,1997.7,258321,26194.5,40510.6,30336.5,112451,37085.4,26792.7,9.87929
909112,3221.93,455752,1.40375e+06,72409,66967.8,220121,174324,132637,9.87931
1.42473e+06,3173.56,704454,57871.1,132409,102084,343685,121516,64317.1,9.88038
